"PlantID"	"PlantName"	"Year"	"PhaseI"	"Energy"	"SO2"	"NOX"	"Capital"	"Labor"	"CoalHeat"	"OilHeat"	"GasHeat"	"NetCons"	"GrossCons"	"PolYr"
"2718"	"            G.G. Allen"	"90"	"1"	" 7.2884685"	"  57.919562"	" 22.2179726"	"228.56450"	"160"	" 21.7618558"	"0.1787392022"	"0.000000e+00"	" 14.6521265"	" 21.9405950"	"0"
"2721"	"             Cliffside"	"90"	"0"	" 5.4413096"	"  43.140438"	" 16.5540548"	"156.90943"	"146"	" 16.2858565"	"0.0368830370"	"0.000000e+00"	" 10.8814300"	" 16.3227396"	"0"
"2727"	"              Marshall"	"90"	"0"	"26.2552110"	" 183.202849"	" 71.1785479"	"301.04512"	"184"	" 70.6110344"	"0.1478998916"	"0.000000e+00"	" 44.5037233"	" 70.7589343"	"0"
"2790"	"          R.M. Heskett"	"90"	"0"	" 1.2364852"	"   7.050959"	"  2.3249041"	" 38.71468"	" 51"	"  4.7487899"	"0.0000000000"	"1.670173e-04"	"  3.5124717"	"  4.7489569"	"0"
"2850"	"           J.M. Stuart"	"90"	"0"	"42.0209397"	" 482.116575"	"196.9769041"	"493.62836"	"536"	"121.8189629"	"0.0761074581"	"0.000000e+00"	" 79.8741306"	"121.8950703"	"0"
"2864"	"          R. E. Burger"	"90"	"1"	" 7.4793479"	" 198.632877"	" 38.6590411"	"214.89527"	"263"	" 24.2488477"	"0.0078893616"	"0.000000e+00"	" 16.7773892"	" 24.2567371"	"0"
"2872"	"       Muskingum River"	"90"	"1"	"18.9644877"	" 642.998630"	"113.0797260"	"380.31381"	"383"	" 54.2683438"	"0.1737906398"	"0.000000e+00"	" 35.4776468"	" 54.4421344"	"0"
"2876"	"           Kyger Creek"	"90"	"1"	"22.4330192"	" 665.815753"	"143.5638356"	"294.82857"	"334"	" 64.7020267"	"0.0138923959"	"0.000000e+00"	" 42.2828999"	" 64.7159191"	"0"
"3098"	"                Elrama"	"90"	"0"	" 4.5149381"	"  10.789890"	" 22.6209315"	"224.80722"	"226"	" 14.7171305"	"0.0406500294"	"0.000000e+00"	" 10.2428425"	" 14.7577805"	"0"
"3130"	"                Seward"	"90"	"0"	" 3.2368603"	"  42.773123"	" 12.3596712"	"110.84347"	" 93"	" 10.5042156"	"0.1035810692"	"0.000000e+00"	"  7.3709364"	" 10.6077967"	"0"
"3131"	"             Shawville"	"90"	"1"	"10.2234082"	" 152.823836"	" 37.9234795"	"202.58158"	"133"	" 29.9885818"	"0.2437683872"	"0.000000e+00"	" 20.0089420"	" 30.2323502"	"0"
"3138"	"            New Castle"	"90"	"0"	" 4.2387726"	"  58.329068"	" 22.2130137"	"142.39305"	"170"	" 14.3368610"	"0.0578003307"	"0.000000e+00"	" 10.1558888"	" 14.3946614"	"0"
"3140"	"        Brunner Island"	"90"	"1"	"23.3199534"	" 342.122712"	" 69.3113699"	"307.88180"	"216"	" 66.5884308"	"0.2952296006"	"0.000000e+00"	" 43.5637070"	" 66.8836604"	"0"
"3149"	"               Montour"	"90"	"0"	"29.5811918"	" 380.885671"	" 83.5507123"	"304.12639"	"194"	" 80.5591868"	"0.1908801322"	"0.000000e+00"	" 51.1688751"	" 80.7500669"	"0"
"3178"	"             Armstrong"	"90"	"1"	" 6.0522795"	"  84.731507"	" 27.5440274"	" 92.76693"	" 82"	" 18.0233985"	"0.0163480223"	"0.000000e+00"	" 11.9874671"	" 18.0397465"	"0"
"3297"	"             Watertree"	"90"	"0"	"11.7912438"	"  99.245452"	" 50.4192329"	"133.58057"	" 93"	" 34.0632417"	"0.2034813159"	"0.000000e+00"	" 22.4754792"	" 34.2667231"	"0"
"3497"	"             Big Brown"	"90"	"0"	"17.3065781"	" 151.446740"	" 50.5992055"	"189.52806"	"230"	" 56.5671442"	"0.0000000000"	"1.017987e+00"	" 40.2785534"	" 57.5851314"	"0"
"3644"	"                Carbon"	"90"	"0"	" 3.4564027"	"  17.245014"	" 11.9681096"	" 58.06100"	" 97"	" 11.2275049"	"0.0103871911"	"0.000000e+00"	"  7.7814893"	" 11.2378920"	"0"
"3775"	"          Clinch River"	"90"	"0"	"12.0645616"	"  67.478630"	" 49.3406301"	"166.50285"	"180"	" 32.9874175"	"0.0217047675"	"0.000000e+00"	" 20.9445606"	" 33.0091223"	"0"
"3776"	"              Glen Lyn"	"90"	"0"	" 3.6209507"	"  21.544192"	" 14.7411233"	"133.50744"	"133"	" 10.3454448"	"0.0744066736"	"0.000000e+00"	"  6.7989008"	" 10.4198514"	"0"
"3788"	"         Potomac River"	"90"	"0"	" 6.1038384"	"  36.533644"	" 18.6963014"	"193.07204"	"197"	" 18.7764297"	"0.1162714918"	"0.000000e+00"	" 12.7888628"	" 18.8927012"	"0"
"3796"	"                 Bremo"	"90"	"0"	" 1.7067534"	"  11.144384"	"  7.5295068"	" 97.81565"	"131"	"  5.0558978"	"0.0250236875"	"0.000000e+00"	"  3.3741681"	"  5.0809215"	"0"
"3936"	"         Kanawha River"	"90"	"0"	" 3.4433452"	"  19.902466"	" 14.7156712"	"140.08160"	"143"	"  9.8649649"	"0.0297431685"	"0.000000e+00"	"  6.4513629"	"  9.8947081"	"0"
"3945"	"            Rivesville"	"90"	"0"	" 0.9708658"	"   9.000384"	"  5.3690959"	" 79.19841"	" 82"	"  3.5034841"	"0.0161675954"	"0.000000e+00"	"  2.5487859"	"  3.5196517"	"0"
"3946"	"         Willow Island"	"90"	"0"	" 2.0121288"	"  22.309507"	" 13.1274247"	" 86.16399"	" 73"	"  6.1747137"	"0.0147410429"	"0.000000e+00"	"  4.1773260"	"  6.1894548"	"0"
"3947"	"                Kammer"	"90"	"1"	"12.9167753"	" 414.766164"	" 84.5844384"	"180.57380"	"245"	" 36.2708491"	"0.0165215727"	"0.000000e+00"	" 23.3705953"	" 36.2873706"	"0"
"3948"	"              Mitchell"	"90"	"1"	"15.8455096"	" 162.508740"	" 72.4047123"	"340.96349"	"257"	" 46.0323275"	"0.2577991283"	"0.000000e+00"	" 30.4446170"	" 46.2901266"	"0"
"4054"	"          Nelson Dewey"	"90"	"1"	" 2.5968219"	"  17.246301"	" 22.4861644"	" 52.51784"	" 63"	"  7.9332099"	"0.0031397646"	"0.000000e+00"	"  5.3395278"	"  7.9363497"	"0"
"4072"	"               Pulliam"	"90"	"1"	" 3.7109178"	"  68.446055"	" 20.4291507"	"126.27810"	"147"	" 12.0075880"	"0.0000000000"	"2.520362e-01"	"  8.5487064"	" 12.2596242"	"0"
"4158"	"         Dave Johnston"	"90"	"0"	"15.8254082"	"  52.317288"	" 95.3186849"	"224.20846"	"251"	" 51.6428721"	"0.0646703817"	"0.000000e+00"	" 35.8821342"	" 51.7075424"	"0"
"4162"	"              Naughton"	"90"	"0"	"12.8018822"	"  66.345863"	" 51.8532603"	"184.64845"	"208"	" 38.8742392"	"0.0174693668"	"5.687340e-02"	" 26.1466998"	" 38.9485820"	"0"
"6002"	"   James H. Miller Jr."	"90"	"0"	"30.3886877"	" 123.661726"	" 89.8549041"	"569.96099"	"441"	" 83.4993335"	"0.0563172151"	"1.585116e+00"	" 54.7520793"	" 85.1407669"	"0"
"6004"	"             Pleasants"	"90"	"0"	"19.5124301"	" 112.293644"	" 76.5746027"	"417.29915"	"246"	" 59.2584914"	"0.2529753168"	"0.000000e+00"	" 39.9990366"	" 59.5114667"	"0"
"6016"	"            Duck Creek"	"90"	"0"	" 5.5083836"	"  23.901781"	" 20.6158082"	"161.53119"	"130"	" 16.6204050"	"0.0246132991"	"0.000000e+00"	" 11.1366348"	" 16.6450183"	"0"
"6017"	"                Newton"	"90"	"0"	"12.8994493"	"  64.935123"	" 30.8234247"	"349.40162"	"240"	" 39.1980761"	"0.1213860367"	"0.000000e+00"	" 26.4200128"	" 39.3194621"	"0"
"6095"	"                Sooner"	"90"	"0"	"15.6744247"	"  68.358164"	" 66.8575068"	"227.54413"	"219"	" 46.9145000"	"0.0438766349"	"0.000000e+00"	" 31.2839520"	" 46.9583766"	"0"
"6139"	"                 Welsh"	"90"	"0"	"20.3004384"	"  75.639808"	"101.1695068"	"218.41677"	"131"	" 64.5978256"	"0.1336170486"	"0.000000e+00"	" 44.4310043"	" 64.7314426"	"0"
"6146"	"           Martin Lake"	"90"	"0"	"42.8072219"	" 170.936959"	"124.6452603"	"455.92284"	"618"	"139.1040486"	"0.3094910790"	"0.000000e+00"	" 96.6063177"	"139.4135396"	"0"
"6147"	"            Monticello"	"90"	"0"	"35.5159178"	" 194.673342"	"130.6518356"	"329.59309"	"458"	"117.2891808"	"0.4002441022"	"0.000000e+00"	" 82.1735071"	"117.6894249"	"0"
"6155"	"           Rush Island"	"90"	"0"	"15.2556493"	" 133.711671"	" 55.3969589"	"249.33509"	"234"	" 43.6888420"	"0.0401964059"	"0.000000e+00"	" 28.4733891"	" 43.7290384"	"0"
"6178"	"          Coleto Creek"	"90"	"0"	"11.4481260"	"  41.231425"	" 39.6285479"	"132.46734"	"110"	" 32.6068268"	"0.0274299883"	"0.000000e+00"	" 21.1861308"	" 32.6342568"	"0"
"6193"	"            Harrington"	"90"	"0"	"19.9227671"	"  70.229342"	" 78.0240548"	"198.18587"	"148"	" 53.6190159"	"0.0000000000"	"9.585171e-02"	" 33.7921005"	" 53.7148676"	"0"
"6248"	"                Pawnee"	"90"	"0"	" 8.8879315"	"  33.168603"	" 61.9412603"	"203.36576"	"112"	" 27.3797074"	"0.0727238205"	"0.000000e+00"	" 18.5644997"	" 27.4524312"	"0"
"6264"	"           Mountaineer"	"90"	"0"	"19.3046247"	"  96.437616"	" 56.6150411"	"317.29105"	"251"	" 52.9086544"	"0.1725508375"	"0.000000e+00"	" 33.7765806"	" 53.0812052"	"0"
"8042"	"          Belews Creek"	"90"	"0"	"30.0154000"	" 203.550658"	"119.6559452"	"281.28872"	"181"	" 79.7352615"	"0.0815841855"	"0.000000e+00"	" 49.8014457"	" 79.8168457"	"0"
"8102"	"General James M. Gavin"	"90"	"1"	"36.8629041"	"1000.844575"	"170.8083562"	"494.96012"	"369"	"103.0518396"	"0.1747335101"	"0.000000e+00"	" 66.3636690"	"103.2265731"	"0"
"8226"	"              Cheswick"	"90"	"1"	" 9.1330603"	" 110.193452"	" 27.3300822"	"177.64468"	"161"	" 26.2891166"	"0.0000000000"	"1.284402e-01"	" 17.2844965"	" 26.4175567"	"0"
"   3"	"                 Barry"	"91"	"0"	"20.3321507"	" 146.349288"	" 63.0777260"	"373.32869"	"412"	" 57.5295974"	"0.0321652794"	"3.229476e-01"	" 37.5525596"	" 57.8847103"	"1"
"   8"	"                Gorgas"	"91"	"0"	"23.8244164"	" 294.184932"	" 77.1411507"	"346.35673"	"477"	" 67.9868474"	"0.0839929279"	"0.000000e+00"	" 44.2464239"	" 68.0708403"	"1"
" 470"	"              Comanche"	"91"	"0"	" 9.4755205"	"  33.676877"	" 44.1505205"	"183.17477"	"123"	" 29.0743227"	"0.0415838143"	"1.909843e-02"	" 19.6594844"	" 29.1350049"	"1"
" 602"	"        Brandon Shores"	"91"	"0"	"13.1210192"	"  72.911178"	" 42.4213425"	"456.83671"	"166"	" 41.0285455"	"0.5271735973"	"0.000000e+00"	" 28.4346999"	" 41.5557191"	"1"
" 641"	"                 Crist"	"91"	"1"	"11.8647781"	" 284.606164"	" 54.9296712"	"277.85467"	"244"	" 37.0193435"	"0.0258735486"	"7.174517e-01"	" 25.8978907"	" 37.7626687"	"1"
" 708"	"               Hammond"	"91"	"1"	" 6.7686000"	"  84.537041"	" 30.5927671"	"191.26935"	"279"	" 21.0677384"	"0.0737996435"	"0.000000e+00"	" 14.3729380"	" 21.1415380"	"1"
" 709"	"        Harllee Branch"	"91"	"0"	"24.1828247"	" 254.273452"	"106.8004110"	"305.56937"	"430"	" 70.2985354"	"0.0437476112"	"0.000000e+00"	" 46.1594583"	" 70.3422830"	"1"
" 728"	"                 Yates"	"91"	"1"	"10.6732877"	" 188.941918"	" 35.6647671"	"289.64952"	"406"	" 32.7260274"	"0.0892134931"	"0.000000e+00"	" 22.1419532"	" 32.8152409"	"1"
" 856"	"          E.D. Edwards"	"91"	"0"	" 9.6779479"	"  65.452466"	" 41.3339178"	"189.26613"	"164"	" 28.3651335"	"0.0340200978"	"0.000000e+00"	" 18.7212057"	" 28.3991536"	"1"
" 861"	"               Coffeen"	"91"	"1"	" 9.3098411"	" 299.547918"	" 75.9052055"	"223.79762"	"289"	" 28.6704540"	"0.0476691400"	"0.000000e+00"	" 19.4082820"	" 28.7181231"	"1"
" 862"	"           Grand Tower"	"91"	"1"	" 1.3246362"	"  35.497671"	"  6.9418904"	" 91.05346"	"104"	"  4.3015521"	"0.0453912864"	"0.000000e+00"	"  3.0223073"	"  4.3469434"	"1"
" 863"	"           Hutonsville"	"91"	"0"	" 1.1520764"	"  25.432548"	"  4.0040548"	" 70.69351"	" 88"	"  3.4856494"	"0.0390369930"	"0.000000e+00"	"  2.3726099"	"  3.5246864"	"1"
" 864"	"             Meredosia"	"91"	"1"	" 2.7909614"	"  68.666137"	"  9.8552603"	"134.80600"	"149"	"  8.5248519"	"0.1755354485"	"0.000000e+00"	"  5.9094259"	"  8.7003873"	"1"
" 876"	"               Kincaid"	"91"	"1"	" 8.1546274"	" 307.412548"	" 75.9251781"	"275.69660"	"297"	" 28.1004191"	"0.0000000000"	"1.033016e-01"	" 20.0490934"	" 28.2037208"	"1"
" 879"	"              Powerton"	"91"	"0"	" 9.6851260"	"  41.300959"	" 54.7381096"	"550.17294"	"352"	" 35.4358670"	"0.0000000000"	"1.276719e-01"	" 25.8784128"	" 35.5635388"	"1"
" 887"	"           Joppa Steam"	"91"	"1"	"18.9684658"	" 316.525808"	" 65.1678356"	"378.13902"	"349"	" 57.5836692"	"0.0556992785"	"0.000000e+00"	" 38.6709028"	" 57.6393685"	"1"
" 889"	"               Baldwin"	"91"	"1"	"24.2700408"	" 624.560055"	"157.4747945"	"352.45199"	"266"	" 73.0219933"	"0.0599624211"	"0.000000e+00"	" 48.8119149"	" 73.0819557"	"1"
" 983"	"          Clifty Creek"	"91"	"1"	"26.2337699"	" 666.644548"	"171.7576712"	"343.76732"	"384"	" 74.7318168"	"0.0167083904"	"0.000000e+00"	" 48.5147553"	" 74.7485252"	"1"
" 988"	"         Tanners Creek"	"91"	"1"	" 9.3400082"	" 146.146658"	" 57.5917534"	"338.92043"	"336"	" 27.0741862"	"0.1068032636"	"0.000000e+00"	" 17.8409812"	" 27.1809895"	"1"
" 991"	"        H.T. Pritchard"	"91"	"1"	" 1.5759342"	"  16.449507"	"  6.0952603"	"122.10680"	"103"	"  5.4212570"	"0.0637912342"	"0.000000e+00"	"  3.9091140"	"  5.4850482"	"1"
" 994"	"           Petersburgh"	"91"	"1"	"27.1382493"	" 316.895123"	" 75.6537260"	"558.57119"	"334"	" 82.0054120"	"0.0784474393"	"0.000000e+00"	" 54.9456101"	" 82.0838594"	"1"
"1004"	"           Edwardsport"	"91"	"0"	" 0.3583615"	"  11.184658"	"  2.6136164"	" 67.12765"	" 69"	"  1.4828293"	"0.0226393551"	"0.000000e+00"	"  1.1471072"	"  1.5054687"	"1"
"1008"	"          R. Gallagher"	"91"	"1"	" 6.2017462"	" 133.192411"	" 33.3317260"	"151.63876"	"155"	" 19.6427998"	"0.1520577088"	"0.000000e+00"	" 13.5931113"	" 19.7948575"	"1"
"1012"	"           F.B. Culley"	"91"	"1"	" 6.1814304"	" 141.131562"	" 24.8799726"	"111.76617"	" 88"	" 19.9653680"	"0.0075003613"	"1.412870e-02"	" 13.8055667"	" 19.9869971"	"1"
"1047"	"               Lansing"	"91"	"0"	" 3.2543438"	"  17.656521"	" 18.0048493"	" 94.78753"	" 54"	" 11.3152451"	"0.0273844128"	"0.000000e+00"	"  8.0882857"	" 11.3426296"	"1"
"1250"	"              Lawrence"	"91"	"0"	" 5.4212219"	"  10.965534"	" 21.2220548"	"120.24409"	"134"	" 17.2627230"	"0.0000000000"	"2.435783e-01"	" 12.0850795"	" 17.5063014"	"1"
"1355"	"            E.W. Brown"	"91"	"1"	" 9.0998438"	" 132.841096"	" 31.4629863"	"137.97921"	"153"	" 28.3309833"	"0.0462702147"	"0.000000e+00"	" 19.2774097"	" 28.3772535"	"1"
"1356"	"                 Ghent"	"91"	"1"	"27.5003425"	" 283.793945"	" 88.2791507"	"395.83585"	"236"	" 81.8606369"	"0.1152033917"	"0.000000e+00"	" 54.4754978"	" 81.9758403"	"1"
"1357"	"           Green River"	"91"	"1"	" 1.8691178"	"  40.735863"	" 10.2203014"	" 73.43632"	"109"	"  6.3619947"	"0.0132200613"	"0.000000e+00"	"  4.5060970"	"  6.3752148"	"1"
"1364"	"            Mill Creek"	"91"	"0"	"17.8782575"	" 472.239507"	" 60.6571507"	"352.76619"	"352"	" 54.1651705"	"0.1808319649"	"6.962935e-02"	" 36.5373743"	" 54.4156318"	"1"
"1570"	"            R.P. Smith"	"91"	"0"	" 1.5894548"	"  12.880027"	"  5.2140274"	" 62.40239"	" 66"	"  5.0671233"	"0.0261534632"	"0.000000e+00"	"  3.5038220"	"  5.0932768"	"1"
"1606"	"             Mount Tom"	"91"	"0"	" 3.0234575"	"  30.820904"	" 12.2987945"	" 39.25116"	" 70"	"  8.5611299"	"0.0098321137"	"0.000000e+00"	"  5.5475045"	"  8.5709620"	"1"
"1695"	"             B.C. Cobb"	"91"	"0"	" 5.5264274"	"  28.522137"	" 19.3824932"	"145.45274"	"151"	" 15.9882686"	"0.0126568598"	"0.000000e+00"	" 10.4744981"	" 16.0009255"	"1"
"1745"	"       Trenton Channel"	"91"	"0"	" 8.5740904"	"  47.727616"	" 29.1245205"	"361.53989"	"299"	" 26.2105783"	"0.1173022518"	"0.000000e+00"	" 17.7537901"	" 26.3278805"	"1"
"1943"	"             Hoot Lake"	"91"	"0"	" 0.6633441"	"   2.170904"	"  4.0809863"	" 45.06434"	" 46"	"  2.3559781"	"0.0155807866"	"0.000000e+00"	"  1.7082148"	"  2.3715589"	"1"
"2080"	"              Montrose"	"91"	"1"	" 5.6456855"	"  19.393945"	" 27.3447397"	"113.85942"	"163"	" 17.8915913"	"0.0330762124"	"0.000000e+00"	" 12.2789821"	" 17.9246675"	"1"
"2103"	"               Labadie"	"91"	"1"	"29.8649014"	" 571.406795"	"106.5305479"	"552.92518"	"467"	" 88.4194382"	"0.4047362251"	"0.000000e+00"	" 58.9592731"	" 88.8241745"	"1"
"2107"	"                 Sioux"	"91"	"1"	"11.1682822"	" 245.033425"	" 83.4348493"	"209.18660"	"245"	" 33.9594341"	"0.0272596316"	"0.000000e+00"	" 22.8184115"	" 33.9866937"	"1"
"2526"	"                Goudey"	"91"	"0"	" 1.9659222"	"  28.272027"	"  7.8218356"	" 86.02599"	" 84"	"  6.5436469"	"0.0176348098"	"0.000000e+00"	"  4.5953595"	"  6.5612817"	"1"
"2527"	"             Greenidge"	"91"	"1"	" 2.3001712"	"  34.736849"	"  8.9537808"	" 92.94607"	" 88"	"  7.2774061"	"0.0343148276"	"0.000000e+00"	"  5.0115497"	"  7.3117209"	"1"
"2535"	"              Milliken"	"91"	"1"	" 6.3898723"	"  85.033945"	" 18.0371233"	" 94.67249"	" 89"	" 17.6127046"	"0.0074749060"	"0.000000e+00"	" 11.2303071"	" 17.6201795"	"1"
"2549"	"          C.R. Huntley"	"91"	"0"	"12.6737918"	" 157.249315"	" 59.0512329"	"391.05054"	"301"	" 38.5392812"	"0.0000000000"	"0.000000e+00"	" 25.8654894"	" 38.5392812"	"1"
"2554"	"               Dunkirk"	"91"	"1"	"11.2017096"	" 169.428438"	" 31.1917808"	"221.04836"	"208"	" 31.9401066"	"0.0000000000"	"0.000000e+00"	" 20.7383970"	" 31.9401066"	"1"
"2642"	"             Rochester"	"91"	"0"	" 3.8444274"	"  61.687315"	" 11.2325753"	" 94.62910"	"146"	" 11.6313093"	"0.0451438115"	"0.000000e+00"	"  7.8320257"	" 11.6764531"	"1"
"2706"	"             Asheville"	"91"	"0"	" 5.4181425"	"  48.029808"	" 22.4962466"	" 73.80890"	" 76"	" 15.7582425"	"0.0376771748"	"0.000000e+00"	" 10.3777772"	" 15.7959196"	"1"
"2718"	"            G.G. Allen"	"91"	"1"	" 3.8671753"	"  31.180000"	" 12.0146027"	"235.02340"	"159"	" 11.6517047"	"0.1541631621"	"0.000000e+00"	"  7.9386925"	" 11.8058679"	"1"
"2721"	"             Cliffside"	"91"	"0"	" 3.8443041"	"  29.161918"	" 11.9713151"	"167.13675"	"143"	" 11.7982463"	"0.0907405484"	"0.000000e+00"	"  8.0446828"	" 11.8889869"	"1"
"2727"	"              Marshall"	"91"	"0"	"25.0681644"	" 172.299123"	" 68.2276986"	"301.24500"	"182"	" 67.1284989"	"0.1265424340"	"0.000000e+00"	" 42.1868770"	" 67.2550414"	"1"
"2790"	"          R.M. Heskett"	"91"	"0"	" 1.1955195"	"   6.918986"	"  2.2476164"	" 39.08588"	" 51"	"  4.5871148"	"0.0000000000"	"1.602724e-04"	"  3.3917556"	"  4.5872750"	"1"
"2850"	"           J.M. Stuart"	"91"	"0"	"39.4033041"	" 431.975781"	"173.3926027"	"499.97288"	"558"	"116.2213943"	"0.0710202740"	"0.000000e+00"	" 76.8891104"	"116.2924145"	"1"
"2864"	"          R. E. Burger"	"91"	"1"	" 6.0837027"	" 171.843945"	" 30.2134247"	"220.34282"	"260"	" 19.3164496"	"0.0139238205"	"0.000000e+00"	" 13.2466707"	" 19.3303734"	"1"
"2872"	"       Muskingum River"	"91"	"1"	"19.8193288"	" 671.006329"	"113.3128767"	"384.77836"	"376"	" 56.9074419"	"0.1730810901"	"0.000000e+00"	" 37.2611942"	" 57.0805230"	"1"
"2876"	"           Kyger Creek"	"91"	"1"	"21.3193068"	" 636.542603"	"137.8676712"	"295.24782"	"334"	" 62.4856108"	"0.0233101383"	"0.000000e+00"	" 41.1896141"	" 62.5089210"	"1"
"3098"	"                Elrama"	"91"	"0"	" 6.5472299"	"  14.474247"	" 34.7312603"	"226.51893"	"220"	" 22.6170566"	"0.0749796992"	"0.000000e+00"	" 16.1448065"	" 22.6920363"	"1"
"3130"	"                Seward"	"91"	"0"	" 3.3520466"	"  47.160493"	" 13.3343562"	"110.90670"	" 97"	" 10.9776133"	"0.0997743424"	"0.000000e+00"	"  7.7253410"	" 11.0773876"	"1"
"3131"	"             Shawville"	"91"	"1"	" 9.8234795"	" 144.244685"	" 37.0874795"	"203.69294"	"130"	" 29.3427629"	"0.3295032841"	"0.000000e+00"	" 19.8487867"	" 29.6722661"	"1"
"3138"	"            New Castle"	"91"	"0"	" 4.0473726"	"  52.225616"	" 20.7009315"	"143.06103"	"163"	" 13.4974626"	"0.0400266664"	"0.000000e+00"	"  9.4901167"	" 13.5374893"	"1"
"3140"	"        Brunner Island"	"91"	"1"	"24.9354904"	" 355.149863"	" 73.8954247"	"311.82603"	"217"	" 71.2948899"	"0.2183731316"	"0.000000e+00"	" 46.5777726"	" 71.5132630"	"1"
"3149"	"               Montour"	"91"	"0"	"23.6906466"	" 309.143260"	" 67.5670685"	"306.88448"	"194"	" 65.8848946"	"0.3324910315"	"0.000000e+00"	" 42.5267390"	" 66.2173856"	"1"
"3178"	"             Armstrong"	"91"	"1"	" 6.3018027"	"  92.113945"	" 28.3449863"	" 93.51786"	" 83"	" 18.6771909"	"0.0242884903"	"0.000000e+00"	" 12.3996766"	" 18.7014794"	"1"
"3297"	"             Watertree"	"91"	"0"	" 9.2901123"	"  79.795151"	" 39.2208493"	"134.86695"	" 92"	" 26.7374215"	"0.5354386178"	"0.000000e+00"	" 17.9827478"	" 27.2728601"	"1"
"3497"	"             Big Brown"	"91"	"0"	"19.2377096"	" 182.962027"	" 57.4204658"	"193.65325"	"215"	" 62.6343927"	"0.0000000000"	"1.093296e+00"	" 44.4899791"	" 63.7276887"	"1"
"3644"	"                Carbon"	"91"	"0"	" 3.2688822"	"  13.629671"	" 11.2609863"	" 58.83455"	" 97"	" 10.3753794"	"0.0095103503"	"0.000000e+00"	"  7.1160076"	" 10.3848898"	"1"
"3775"	"          Clinch River"	"91"	"0"	"11.9098110"	"  69.731562"	" 49.3843288"	"168.70957"	"170"	" 32.9460727"	"0.0372611004"	"0.000000e+00"	" 21.0735228"	" 32.9833338"	"1"
"3776"	"              Glen Lyn"	"91"	"0"	" 2.3130274"	"  14.523315"	"  9.5455068"	"136.74393"	"131"	"  6.5699240"	"0.0805799904"	"0.000000e+00"	"  4.3374766"	"  6.6505040"	"1"
"3788"	"         Potomac River"	"91"	"0"	" 6.2390219"	"  38.119288"	" 19.0497808"	"193.96023"	"190"	" 19.0735358"	"0.1376294418"	"0.000000e+00"	" 12.9721433"	" 19.2111652"	"1"
"3796"	"                 Bremo"	"91"	"0"	" 2.9597973"	"  21.532521"	" 13.1137808"	" 98.40765"	"130"	"  8.9023511"	"0.0349387336"	"0.000000e+00"	"  5.9774926"	"  8.9372898"	"1"
"3936"	"         Kanawha River"	"91"	"0"	" 0.7708877"	"   4.667397"	"  3.3044384"	"143.81050"	"144"	"  2.2210313"	"0.0149288352"	"0.000000e+00"	"  1.4650725"	"  2.2359602"	"1"
"3945"	"            Rivesville"	"91"	"0"	" 0.9924904"	"   6.476986"	"  5.8305753"	" 79.27818"	" 81"	"  3.7685903"	"0.0175941480"	"0.000000e+00"	"  2.7936940"	"  3.7861845"	"1"
"3946"	"         Willow Island"	"91"	"0"	" 2.1672712"	"  23.567589"	" 14.2647123"	" 86.25040"	" 73"	"  6.6618534"	"0.0185451830"	"0.000000e+00"	"  4.5131274"	"  6.6803986"	"1"
"3947"	"                Kammer"	"91"	"1"	"13.3932274"	" 443.634767"	" 88.0512329"	"180.90540"	"233"	" 37.9536206"	"0.0152842761"	"0.000000e+00"	" 24.5756775"	" 37.9689049"	"1"
"3948"	"              Mitchell"	"91"	"1"	"14.4203342"	" 162.977479"	" 64.9004110"	"341.45879"	"258"	" 41.1758098"	"0.2358503865"	"0.000000e+00"	" 26.9913259"	" 41.4116602"	"1"
"4054"	"          Nelson Dewey"	"91"	"1"	" 2.5740630"	"  15.562164"	" 18.6046849"	" 53.26223"	" 63"	"  8.0166014"	"0.0069445286"	"0.000000e+00"	"  5.4494829"	"  8.0235459"	"1"
"4072"	"               Pulliam"	"91"	"1"	" 4.1767425"	"  69.168795"	" 23.1915068"	"126.63639"	"149"	" 13.5909120"	"0.0000000000"	"1.671275e-01"	"  9.5812970"	" 13.7580395"	"1"
"4158"	"         Dave Johnston"	"91"	"0"	"16.4825781"	"  64.853534"	"102.8286849"	"226.32074"	"251"	" 53.6006681"	"0.0485027863"	"0.000000e+00"	" 37.1665928"	" 53.6491709"	"1"
"4162"	"              Naughton"	"91"	"0"	"11.3372767"	"  55.484356"	" 45.4446575"	"186.32081"	"208"	" 34.8893109"	"0.0123634553"	"6.439103e-02"	" 23.6287887"	" 34.9660654"	"1"
"6002"	"   James H. Miller Jr."	"91"	"0"	"38.6972849"	" 161.301233"	"111.1622466"	"737.59327"	"446"	"104.9358429"	"0.0409801330"	"2.294093e+00"	" 68.5736314"	"107.2709164"	"1"
"6004"	"             Pleasants"	"91"	"0"	"18.7668384"	" 468.110247"	" 59.1362466"	"417.87263"	"244"	" 56.0876680"	"0.2710449823"	"0.000000e+00"	" 37.5918746"	" 56.3587130"	"1"
"6016"	"            Duck Creek"	"91"	"0"	" 5.5021726"	"  23.404603"	" 20.2021370"	"162.68137"	"131"	" 16.3331031"	"0.0238036884"	"0.000000e+00"	" 10.8547342"	" 16.3569068"	"1"
"6017"	"                Newton"	"91"	"0"	"11.4676027"	"  36.823973"	" 28.2367671"	"349.70083"	"244"	" 35.6208306"	"0.1336468511"	"0.000000e+00"	" 24.2868747"	" 35.7544774"	"1"
