"","ice_ice_baby"
"4587",0.240493063813648
"4588",-0.366290320871131
"4589",0.116762199855223
"4590",0.154192626093177
"4591",0.452820539822149
"4592",2.83412274172902
"4593",3.02920788977131
"4594",2.06973382042471
"4595",2.4771953338967
"4596",1.56581627505152
"4597",2.42258849633607
"4598",2.37188934219723
"4599",0.668828033763516
"4600",2.02891317115787
"4601",1.36278284674003
"4602",0.113919813308114
"4603",0.124620459579723
"4604",1.94043454586337
"4605",4.68293828044914
"4606",7.43842033159757
"4607",8.10138429329588
"4608",8.49921999072638
"4609",7.12887278282561
"4610",4.91128807823407
"4611",2.53339160525827
"4612",3.25303005174427
"4613",2.41475523895349
"4614",2.83760494877518
"4615",1.25660333694898
"4616",-0.428330424564893
"4617",0.970581034846398
"4618",2.20996646878848
"4619",3.92855054391603
"4620",2.98476421875289
"4621",1.8160939838626
"4622",3.9881399142826
"4623",3.31069475772442
"4624",3.65551546200289
"4625",4.22377112331271
"4626",7.01375458903943
"4627",8.34902304472686
"4628",8.86676527833452
"4629",8.80670406862557
"4630",9.39408673925546
"4631",9.13008448259064
"4632",8.49127664398043
"4633",8.81121575070584
"4634",7.85284078031691
"4635",9.27914056955258
"4636",4.73269512609433
"4637",3.66326631799889
"4638",1.77937824838691
"4639",2.94600919509258
"4640",1.92157367470932
"4641",0.126462404219987
"4642",0.551849992499314
"4643",0.0262456116849136
"4644",-0.455758490396797
"4645",-1.73773853377634
"4646",-3.33770368435023
"4647",-3.68408438977393
"4648",-2.98067363052037
"4649",-4.23006214899219
"4650",-2.53123698362766
"4651",-1.8396023155484
"4652",-3.32470722823254
"4653",-2.15342050277216
"4654",-2.35208174704403
"4655",-2.18632061873692
"4656",0.372499799914929
"4657",1.25742610435669
"4658",0.518572789842255
"4659",1.83613984552873
"4660",3.09615452961724
"4661",2.0388540958952
"4662",3.97614273405595
"4663",3.38677805669461
"4664",3.07380189914226
"4665",1.41561187502794
"4666",0.627789691499325
"4667",2.90599359213515
"4668",3.39499142176218
"4669",3.84623694754899
"4670",6.09392269643651
"4671",5.50783325557859
"4672",6.43927409721679
"4673",7.55927710512815
"4674",7.33908244320823
"4675",7.09120273800022
"4676",7.34061095903736
"4677",5.72214109391078
"4678",3.37969600159251
"4679",3.14308941205088
"4680",2.97222591062207
"4681",6.42046163193716
"4682",10.188750850606
"4683",8.67037852436734
"4684",9.38765160798053
"4685",9.84541087899895
"4686",10.1233660530637
"4687",10.5505117936678
"4688",6.43763606227059
"4689",2.84343467315072
"4690",2.70290005493298
"4691",2.72680745970933
"4692",0.757729724569639
"4693",0.321744450855995
"4694",0.799427927463603
"4695",2.39307315245571
"4696",3.65880143884109
"4697",2.65670345467695
"4698",1.82935739553923
"4699",3.7059132167726
"4700",2.06540015899269
"4701",2.58758291922335
"4702",1.39956309471463
"4703",0.739193307650072
"4704",1.08850390135075
"4705",1.67473992815589
"4706",3.0884805667353
"4707",2.48853601090925
"4708",0.570923246428819
"4709",3.18342010203136
"4710",2.66017160874935
"4711",5.23995055215027
"4712",4.90761767164935
"4713",6.35004645146956
"4714",3.88447008324274
"4715",3.2814749652931
"4716",-0.248723222137621
"4717",1.48381286211271
"4718",1.36993061034919
"4719",2.20646647426231
"4720",2.52734948980535
"4721",1.98643011564298
"4722",3.86070817428575
"4723",7.72718298780368
"4724",9.21789011847859
"4725",9.60157590171413
"4726",9.77378682236411
"4727",10.6000535638755
"4728",12.6205421055369
"4729",12.2526111062162
"4730",12.054679713651
"4731",12.8830830672987
"4732",12.0480194150751
"4733",11.358468776634
"4734",12.1804991592296
"4735",10.795157286057
"4736",10.3625681013091
"4737",10.8150311953126
"4738",11.1840095100899
"4739",7.43003096070347
"4740",3.93166273642026
"4741",4.21532915291323
"4742",2.41215460104741
"4743",2.62698200566704
"4744",0.259645302632444
"4745",0.607433696472497
"4746",2.64314102471234
"4747",1.46209460743952
"4748",2.04499068593653
"4749",2.61989631236917
"4750",2.6339904731971
"4751",3.50637736778232
"4752",2.59171421704682
"4753",3.64970859055547
"4754",3.43427880384577
"4755",2.47637680873698
"4756",4.10045869982137
"4757",5.35473339703973
"4758",4.51717342266652
"4759",4.05056081752888
"4760",5.60533222177037
"4761",5.11421782908859
"4762",7.31712088135108
"4763",5.27870553823481
"4764",7.12253231464791
"4765",4.68622496195765
"4766",4.8688492900143
"4767",4.29671273500104
"4768",1.50449648650877
"4769",1.38369833530588
"4770",0.968966591868392
"4771",2.57104332323675
"4772",2.65761792888437
"4773",4.90444040971215
"4774",7.60115066441412
"4775",7.58330626472002
"4776",6.48171541798745
"4777",2.99232394802327
"4778",2.06272599954863
"4779",1.73482453518569
"4780",-0.0429619692148407
"4781",0.247587250519956
"4782",1.42353100542946
"4783",6.0089276996222
"4784",8.73320080421287
"4785",10.088526676914
"4786",9.11420764685011
"4787",9.82365788584738
"4788",10.592168813606
"4789",6.17838745813588
"4790",7.01467220774993
"4791",7.64322927574037
"4792",5.38406072245795
"4793",4.153445958326
"4794",2.62726583804186
"4795",2.05255301925499
"4796",2.71256413434709
"4797",2.4387209795179
"4798",2.59435128385614
"4799",2.92684380172971
"4800",3.80306122298738
"4801",4.62173622274683
"4802",5.4536453791927
"4803",5.02683275995874
"4804",10.0210115640992
"4805",11.7852827349793
"4806",11.9414920544354
"4807",12.5881383437271
"4808",10.6604304954889
"4809",11.6511180081418
"4810",12.0465358375535
"4811",10.0451567964712
"4812",10.7376418910939
"4813",8.64421276041454
"4814",5.6727308743369
"4815",3.34763177036521
"4816",5.32794286374272
"4817",6.13017612086785
"4818",5.23907657024985
"4819",8.08067928667893
"4820",5.98684555147533
"4821",7.96120016843285
"4822",9.72836959559223
"4823",11.3560171242512
"4824",10.5354600881617
"4825",11.1180437086809
"4826",11.624646343558
"4827",9.45550462097221
"4828",9.71544624004036
"4829",8.44280811526291
"4830",8.83915984624466
"4831",6.03849514430629
"4832",12.1860293641593
"4833",14.1371853199436
"4834",14.8035289545249
"4835",12.0881414266306
"4836",8.62713874064461
"4837",4.38685398079615
"4838",4.07554074095049
"4839",2.27040873449742
"4840",2.21732446886999
"4841",4.37965392316571
"4842",3.9494926584429
"4843",4.27922114840341
"4844",3.24831946006454
"4845",0.691581717005127
"4846",-0.122898297632034
"4847",-1.3085912556859
"4848",-0.872602773307852
"4849",-1.5544765077708
"4850",-1.61038537301704
"4851",-1.14337467379509
"4852",-0.688799389012773
"4853",-0.641605655099375
"4854",-2.71128430599101
"4855",-3.7100508617413
"4856",-2.95470335533168
"4857",-3.46337206036938
"4858",-3.70468321752116
"4859",-2.88677779695537
"4860",-0.790012519128343
"4861",0.147298393427063
"4862",1.92923227033784
"4863",1.85577217442631
"4864",2.52875001562263
"4865",5.07007061057887
"4866",4.84703670739615
"4867",6.03074698598938
"4868",7.79532762463767
"4869",9.45602200761801
"4870",4.98408616482347
"4871",6.58721365011519
"4872",7.78093345223166
"4873",5.91880452365365
"4874",7.3230599484679
"4875",7.17564366606742
"4876",7.76296430307186
"4877",8.27045167745128
"4878",7.47203133073742
"4879",8.14113984355435
"4880",7.01300100385311
"4881",6.72314281449954
"4882",8.47619935760885
"4883",7.34931526758107
"4884",8.33255303743007
"4885",9.00918515664245
"4886",8.6420706468114
"4887",9.05371945617778
"4888",8.80283812542642
"4889",9.06172837206321
"4890",9.64807921940788
"4891",9.15665159310378
"4892",10.1385017888126
"4893",3.90926288032355
"4894",3.98689590141905
"4895",3.87830714521395
"4896",1.807852669867
"4897",2.63530674859417
"4898",5.86986951352745
"4899",9.08678742697603
"4900",7.08775776929011
"4901",7.81359809003184
"4902",8.28664461939355
"4903",8.72767712264355
"4904",8.11190648516089
"4905",8.58457982985931
"4906",8.3968637932227
"4907",7.56886406445916
"4908",4.47696059291532
"4909",3.25665159795022
"4910",4.19509407773361
"4911",7.24355732150285
"4912",9.18656548712845
"4913",8.87348532960702
"4914",10.0427705750004
"4915",10.164217844557
"4916",9.84845902593554
"4917",10.1083070995106
"4918",9.27455718372222
"4919",8.53678514508638
"4920",5.84206378990778
"4921",4.73410905856
"4922",5.70872291787609
"4923",5.77959380263243
"4924",5.24922567861582
"4925",6.63914590358241
"4926",8.08544191300941
"4927",9.27102052499294
"4928",8.74514181733734
"4929",6.6953676219195
"4930",5.18614675070041
"4931",3.89693482132971
"4932",2.9253058572338
"4933",4.81746098792065
"4934",8.23696506074829
"4935",7.88355895378491
"4936",9.15648528302652
"4937",7.87313648296058
"4938",8.19861243346753
"4939",8.54195507616345
"4940",8.14401033995862
"4941",6.43881643444117
"4942",4.22532812390382
"4943",5.23184263736709
"4944",9.36790241800407
"4945",8.62545578389886
"4946",5.03471158598748
"4947",3.56215663741292
"4948",1.70774251474058
"4949",2.1876721823308
"4950",2.36066479090408
"4951",3.48634224337949
"4952",2.25737769491972
"4953",3.79497013687421
"4954",2.46056792981839
"4955",2.50007641081571
"4956",1.71622088738519
"4957",0.932098814857103
"4958",1.04961064419671
"4959",2.43640171547563
"4960",3.31841584675674
"4961",3.71297384385192
"4962",5.49531458511829
"4963",5.00420736345612
"4964",5.54722681337189
"4965",6.18449862414073
"4966",6.57452000868638
"4967",7.00228615401218
"4968",8.68737726766156
"4969",9.11407576550888
"4970",9.22698550922303
"4971",10.6227598715222
"4972",11.0151765893562
"4973",7.58305127213495
"4974",6.66760459184701
"4975",6.26846125374035
"4976",7.02162583805088
"4977",8.99310231035622
"4978",10.5373944934386
"4979",10.1478203517907
"4980",9.00923416252031
"4981",8.33733042427692
"4982",7.13566042828577
"4983",8.28983535802751
"4984",10.2243768133679
"4985",11.813959289059
"4986",10.6695869173838
"4987",10.8828643005416
"4988",11.3478251567292
"4989",11.6514780675648
"4990",10.8929516419758
"4991",11.0549643949457
"4992",10.6159288014401
"4993",10.4805429555879
"4994",9.85814043339984
"4995",7.67997771471151
"4996",2.06177625190316
"4997",0.670563842301662
"4998",0.621741020716871
"4999",-0.890626922349804
"5000",0.58973357554736
"5001",1.88109748803108
"5002",-0.0842170733333473
"5003",2.19853013394615
"5004",5.48037059491641
"5005",6.69127797157434
"5006",7.36525121048952
"5007",8.93521674405412
"5008",10.6017612052741
"5009",9.49107205508425
"5010",9.17720727419324
"5011",10.3066847854542
"5012",9.49301408776213
"5013",10.8566818012564
"5014",12.2102500318709
"5015",11.4634999823107
"5016",10.9704550542534
"5017",11.1217170787864
"5018",10.3258367644405
"5019",10.3337963642653
"5020",6.85282179635392
"5021",1.93316396110144
"5022",0.361807394814246
"5023",0.114655755345841
"5024",0.483311355170934
"5025",0.0444693683405816
"5026",1.40801978924797
"5027",0.500235799928579
"5028",3.10790438778698
"5029",4.76153568407172
"5030",5.88907817059436
"5031",9.73784634035447
"5032",11.3693983017638
"5033",9.88026761521192
"5034",7.59242410742584
"5035",5.76589470454942
"5036",6.36848197150501
"5037",5.8233247501052
"5038",7.40609335271547
"5039",7.08372414262028
"5040",7.39100207528108
"5041",6.98546349458076
"5042",7.53642608955043
"5043",8.20335224932011
"5044",7.14553354444932
"5045",7.54923925053954
"5046",7.40496119292447
"5047",7.33491638030624
"5048",6.10625225422671
"5049",5.31667057139846
"5050",3.42340275045489
"5051",2.2430705596213
"5052",2.27255520633505
"5053",3.81609292970772
"5054",3.58766029248177
"5055",2.47584106710962
"5056",3.5254908333226
"5057",1.49654767197128
"5058",3.01301044071542
"5059",2.47809916009381
"5060",1.88298695850002
"5061",3.4268855639234
"5062",4.81113161357215
"5063",5.49035770048352
"5064",6.17663405911445
"5065",7.83703580362417
"5066",6.92896981323456
"5067",7.43173210183562
"5068",6.45966051087535
"5069",7.66747759629562
"5070",6.84594713718186
"5071",8.72423671513452
"5072",8.63425360073047
"5073",9.57997799780613
"5074",9.97474628380444
"5075",12.1390767336982
"5076",7.38305127780926
"5077",5.6805887180704
"5078",3.57334232580244
"5079",3.44892293125372
"5080",3.43441102836059
"5081",3.45137412318026
"5082",3.85581166857185
"5083",7.07274140218858
"5084",6.0299851256087
"5085",5.81518385256424
"5086",4.0938243585794
"5087",7.31872501680468
"5088",9.43473006697497
"5089",9.8898203294495
"5090",10.2334123115209
"5091",9.62314034860667
"5092",10.3570386114576
"5093",11.013319847709
"5094",11.7446322147028
"5095",11.4334275667883
"5096",10.3618813558198
"5097",6.52793730915723
"5098",4.3343686825106
"5099",2.07806448978173
"5100",3.48483107549888
"5101",2.97488398685559
"5102",3.92956691218874
"5103",2.97454318007785
"5104",1.88544329741286
"5105",-0.731904827740941
"5106",-1.1270348631498
"5107",0.514147024572103
"5108",5.06334756300964
"5109",8.63905974398915
"5110",8.54063168257013
"5111",7.48023659069307
"5112",7.82923413021908
"5113",8.99390080655616
"5114",8.67291847173541
"5115",3.05087325593351
"5116",5.1645057652748
"5117",4.33280780029273
"5118",3.72598096605932
"5119",1.79065206830515
"5120",0.404802034050025
"5121",-1.14079858520184
"5122",-1.12012450506266
"5123",-2.26211402356389
"5124",0.509490249861352
"5125",1.99300112939846
"5126",5.98210873245161
"5127",3.2203112051464
"5128",2.83603662195927
"5129",-1.01347868317148
"5130",1.02085198990983
"5131",1.3869619116551
"5132",2.8985834880348
"5133",4.89473302804471
"5134",6.94855386927802
"5135",6.27104903975524
"5136",7.11973403243679
"5137",5.03580722335471
"5138",3.75761792230467
"5139",0.998143220296383
"5140",2.05267236621619
"5141",4.17599087413534
"5142",8.61206095574971
"5143",9.58088272971878
"5144",7.52429540999673
"5145",6.04512188609207
"5146",7.23254622196897
"5147",5.49895294464152
"5148",7.65757695732111
"5149",4.48415014127622
"5150",7.94638109925799
"5151",10.1161077271406
"5152",6.24277384003395
"5153",3.82714486967606
"5154",3.16679348926824
"5155",0.532472820594379
"5156",2.07537383731205
"5157",-0.163988219321442
"5158",2.10788671546799
"5159",2.64032779759132
"5160",0.180861389785745
"5161",-1.0708532554108
"5162",-0.552236775682618
"5163",-2.9847369970557
"5164",-0.728435896946422
"5165",-1.84124043376115
"5166",0.381643657334493
"5167",0.0268682251433422
"5168",0.725990486648973
"5169",0.0366661700911862
"5170",3.53766385565433
"5171",4.01126306881216
"5172",5.69256376334987
"5173",7.93469130004968
"5174",10.073519858991
"5175",9.64154612181106
"5176",8.97559866491233
"5177",7.26091384804577
"5178",6.84061408113786
"5179",7.19948524980216
"5180",4.21742545954719
"5181",1.83168400465616
"5182",1.50836227105883
"5183",1.73861564785956
"5184",2.8852510924851
"5185",4.09057977040556
"5186",5.45013668142838
"5187",5.77773807608148
"5188",2.73085435696321
"5189",0.776282433985442
"5190",-2.10352003180967
"5191",-0.587225487932303
"5192",0.806216166561023
"5193",2.71756568204775
"5194",7.28121458691329
"5195",8.99348526942409
"5196",6.46884126313489
"5197",7.58115382528805
"5198",6.89073100845817
"5199",7.60983936267193
"5200",7.08917725757057
"5201",7.16877531511436
"5202",4.18517581337402
"5203",3.23856002688116
"5204",2.45805863902909
"5205",3.60236277379273
"5206",-0.0259483461478234
"5207",1.11230814101885
"5208",1.57542101860266
"5209",3.77710987714052
"5210",3.43117576043131
"5211",8.6718426805713
"5212",8.15219318663278
"5213",10.6112217785234
"5214",5.16573177633384
"5215",4.26820861030625
"5216",1.72146237125644
"5217",2.01723193833855
"5218",-0.741624038880806
"5219",-0.0909574708659746
"5220",1.04685680466607
"5221",0.746368793346529
"5222",-0.496516808202299
"5223",-1.14687862751105
"5224",-0.253503631974792
"5225",0.266909255142045
"5226",1.13115398308567
"5227",3.95489797697287
"5228",5.20913031275028
"5229",7.4109725038997
"5230",10.9197454171045
"5231",6.19310657174988
"5232",5.81980831856654
"5233",6.14937880519066
"5234",6.63923255107423
"5235",8.81153736376602
"5236",10.5675986006945
"5237",12.2516956362448
"5238",12.5241019480365
"5239",12.6400815799042
"5240",12.723627815418
"5241",12.3586617808253
"5242",9.34971932928096
"5243",8.20495914204545
"5244",8.02716503640255
"5245",11.243907643869
"5246",10.3949899231449
"5247",12.1347270227299
"5248",9.96521049661673
"5249",12.8007415744735
"5250",11.2491872314631
"5251",9.96768673914178
"5252",11.09199010679
"5253",13.2276119677546
"5254",11.2294253447539
"5255",7.99150593519955
"5256",4.84298346686765
"5257",5.79548254800216
"5258",3.39944715352607
"5259",5.37410451190111
"5260",3.18888394266382
"5261",4.92131089716744
"5262",3.62761239372027
"5263",3.48683955706623
"5264",4.34752801368873
"5265",5.10478338647275
"5266",3.92867510283216
"5267",1.58849248670445
"5268",2.38186503380313
"5269",3.12422731214798
"5270",2.29474594815744
"5271",1.51129303526416
"5272",2.41649087365351
"5273",3.44755663570702
"5274",1.8873846024579
"5275",2.24089322304432
"5276",4.96470761560128
"5277",5.26503664337493
"5278",4.71000674629016
"5279",4.00801201032516
"5280",5.27260617638336
"5281",6.90815030005244
"5282",10.4107275871173
"5283",6.33388302644805
"5284",4.72734893027543
"5285",7.00996125036608
"5286",6.88319356216078
"5287",5.77713183891569
"5288",4.94470234154475
"5289",5.8745559940719
"5290",3.67172257737728
"5291",2.82699936276348
"5292",3.0923384783437
"5293",2.93344128924744
"5294",2.66123396851226
"5295",5.39862744107544
"5296",7.3514919136694
"5297",8.21917325517619
"5298",9.49741478631848
"5299",7.93316529813456
"5300",7.18862209207864
