ID,Course,Age,Dept,Treatment,Score,,
306175653,20129,23,BIOL,Control,84,,
169187665,30517,33,BIOL,Control,67,,
262182902,20055,21,ENGL,Instructor Incentives,60,,
740038492,34506,21,ENGL,Control,52,,
132167175,44237,22,APHY,Control,78,,
724987587,20087,20,COMM,Instructor Incentives,46,,
310508958,36056,19,ENGL,Control,0,,
661235332,34487,18,ENGL,Instructor Incentives,76,,
842854433,20081,18,SOCI,Control,82,,
169187665,36675,33,COMM,Control,62,,
877700926,40037,50,APHY,Instructor Incentives,52,,
618043464,34959,20,MATH,Control,83,,
522568534,44008,19,SOCI,Control,78,,
996884516,34610,40,APHY,Control,80,,
893748920,35986,19,BUSN,Control,0,,
254981753,35497,19,BIOL,Instructor Incentives,0,,
945760024,35767,25,SDEV,Control,83,,
614232598,34606,19,APHY,Control,49,,
696718646,36677,19,COMM,Instructor Incentives,76,,
522051305,35182,18,PSYC,Control,76,,
431671360,34599,18,ENGL,Instructor Incentives,64,,
490820399,35801,30,CRIM,Control,64,,
367019489,35167,19,ENGL,Instructor Incentives,92,,
688542675,44041,26,MATH,Control,83,,
679567394,45268,26,BUSN,Instructor Incentives,68,,
645010903,36675,19,COMM,Control,0,,
367504266,34959,33,MATH,Control,63,,
752202779,40166,17,ENGL,Instructor Incentives,60,,
934468761,33907,19,PSYC,Control,70,,
188200404,34630,30,APHY,Control,60,,
749522376,40037,24,APHY,Instructor Incentives,45,,
400551982,44091,21,MATH,Control,47,,
654598967,46702,19,SOCI,Control,69,,
332432377,20087,19,COMM,Instructor Incentives,72,,
113649817,30495,34,APHY,Control,61,,
788259839,20098,35,MATH,Instructor Incentives,100,,
434460261,44070,19,ENGL,Control,72,,
309637989,44325,19,SOCI,Control,69,,
984656053,30495,36,APHY,Control,85,,
641981958,34300,20,PSYC,Instructor Incentives,0,,
849753862,35065,22,MATH,Instructor Incentives,0,,
852237567,46256,19,HLHS,Instructor Incentives,60,,
441165300,32134,18,COMM,Instructor Incentives,88,,
904647859,34303,21,PSYC,Instructor Incentives,70,,
113593498,44002,20,PSYC,Instructor Incentives,88,,
172662382,20112,20,SOCI,Control,87,,
718707703,38591,20,ENGL,Control,80,,
332432377,34725,19,ENGL,Control,88,,
193748860,46474,37,BUSN,Instructor Incentives,0,,
385958867,42166,21,APHY,Instructor Incentives,0,,
582765435,44206,21,APHY,Control,59,,
396619552,34303,36,PSYC,Instructor Incentives,0,,
836027606,20244,21,PSYC,Instructor Incentives,0,,
197962843,34706,19,ENGL,Control,0,,
554329716,35394,20,MATH,Instructor Incentives,60,,
226041844,20144,19,ARTH,Control,64,,
778463019,36068,19,ENGL,Control,84,,
234877935,34153,24,ACCT,Instructor Incentives,71,,
426585073,42491,18,APHY,Instructor Incentives,61,,
771574133,34599,20,ENGL,Instructor Incentives,88,,
422133259,20238,19,MATH,Control,73,,
833797372,45222,19,CRIM,Instructor Incentives,81,,
379987201,47145,21,BUSN,Control,76,,
125194661,35160,19,ENGL,Instructor Incentives,100,,
767800699,36678,19,COMM,Control,38,,
545134754,42786,45,MATH,Control,0,,
673017273,20238,44,MATH,Control,67,,
341162087,32698,45,ACCT,Instructor Incentives,74,,
911611852,34547,20,BUSN,Control,82,,
168767235,33914,19,SOCI,Control,0,,
795242489,34706,23,ENGL,Control,68,,
315679743,53220,19,ENGL,Control,0,,
595878415,36969,32,NRSG,Control,79,,
875746436,45176,30,ACCT,Control,47,,
119507538,44062,51,ENGL,Control,56,,
808190073,35160,26,ENGL,Instructor Incentives,100,,
212992768,36065,19,ENGL,Instructor Incentives,68,,
301532375,20104,18,PSYC,Instructor Incentives,0,,
912813290,44234,36,APHY,Control,65,,
624000013,34606,20,APHY,Control,47,,
351261453,34625,23,APHY,Control,0,,
227919994,35160,19,ENGL,Instructor Incentives,100,,
526051143,20081,23,SOCI,Control,47,,
722814470,43887,20,SDEV,Control,0,,
618777677,34887,18,MATH,Control,70,,
214338408,33582,33,SOCI,Control,76,,
457472458,45268,22,BUSN,Instructor Incentives,0,,
382996121,42028,33,COMM,Instructor Incentives,98,,
533243088,35745,27,HLHS,Control,93,,
741414201,42784,47,MATH,Control,0,,
700323086,44234,30,APHY,Control,79,,
678251963,43509,25,BOAT,Control,78,,
258472789,44012,18,COMM,Control,68,,
151667024,20076,19,PSYC,Control,72,,
162769311,35167,39,ENGL,Instructor Incentives,0,,
223101590,43514,29,BOAT,Instructor Incentives,70,,
760198549,34964,38,MATH,Instructor Incentives,87,,
659254536,35168,22,ENGL,Instructor Incentives,0,,
792045682,20053,24,ENGL,Instructor Incentives,48,,
608597089,34959,23,MATH,Control,63,,
196068408,34630,29,APHY,Control,71,,
556722639,42045,19,MATH,Instructor Incentives,67,,
194432190,42784,18,MATH,Control,27,,
328244055,44019,18,COMM,Control,0,,
857852747,20020,18,ARTH,Instructor Incentives,75,,
276108500,34887,23,MATH,Control,93,,
340862085,39089,31,SOCI,Control,87,,
164625955,45066,34,COMM,Instructor Incentives,94,,
416522902,46474,20,BUSN,Instructor Incentives,60,,
382757225,42787,36,MATH,Control,93,,
130047990,44327,19,PSYC,Control,92,,
726187563,45176,30,ACCT,Control,79,,
113593498,34610,20,APHY,Control,82,,
355717808,40037,20,APHY,Instructor Incentives,44,,
354916512,20076,21,PSYC,Control,0,,
208509840,46600,58,BOAT,Control,0,,
518170784,20129,33,BIOL,Control,80,,
113992491,35003,20,MATH,Instructor Incentives,0,,
734727157,35767,20,SDEV,Control,75,,
751440650,35094,18,COMM,Instructor Incentives,46,,
902919442,46710,29,SOCI,Control,62,,
603447655,42219,20,BIOL,Control,36,,
386477449,44014,19,COMM,Control,20,,
390343268,35973,32,BUSN,Instructor Incentives,0,,
718484790,35493,56,APHY,Instructor Incentives,0,,
197299528,46182,31,PSYC,Control,86,,
909238430,47162,25,BUSN,Control,0,,
945213067,45949,22,HLHS,Control,80,,
833727460,20081,28,SOCI,Control,0,,
252798202,46182,35,PSYC,Control,0,,
299238250,34664,19,COMM,Control,52,,
416262276,44030,22,MATH,Instructor Incentives,47,,
905915636,20104,21,PSYC,Instructor Incentives,88,,
143364722,34581,60,HLHS,Instructor Incentives,0,,
350902473,34514,19,ENGL,Control,48,,
401888766,20098,39,MATH,Instructor Incentives,47,,
401041305,42219,47,BIOL,Control,73,,
206323504,34636,20,BUSN,Control,68,,
450623159,45684,21,HLHS,Instructor Incentives,96,,
888383204,47184,21,BUSN,Control,83,,
323487929,20103,27,PSYC,Instructor Incentives,86,,
910863114,35169,19,ENGL,Instructor Incentives,64,,
116040563,32136,17,COMM,Instructor Incentives,50,,
110625909,44018,18,COMM,Control,38,,
901883573,38577,28,APHY,Control,98,,
160393932,30517,30,BIOL,Control,0,,
616794400,20083,20,COMM,Control,48,,
271850048,35172,38,ENGL,Instructor Incentives,96,,
893327693,43509,51,BOAT,Control,84,,
421277295,44070,41,ENGL,Control,92,,
352920301,20083,20,COMM,Control,46,,
275262370,33914,18,SOCI,Control,0,,
168914580,35050,44,APHY,Instructor Incentives,0,,
595490275,34076,19,ACCT,Instructor Incentives,0,,
826981789,20067,45,MATH,Control,0,,
845169530,34547,19,BUSN,Control,0,,
633956546,20091,20,ENGL,Control,96,,
993023047,34305,20,ARTH,Control,69,,
844022171,34523,20,ENGL,Instructor Incentives,0,,
276876203,20030,19,ENGL,Control,68,,
213103786,45268,19,BUSN,Instructor Incentives,0,,
400197346,20030,34,ENGL,Control,76,,
654026558,42158,22,APHY,Control,82,,
397811213,44234,19,APHY,Control,69,,
768917273,40167,17,ENGL,Instructor Incentives,80,,
237709038,20076,20,PSYC,Control,56,,
282888423,34475,21,ENGL,Control,40,,
561734331,46710,20,SOCI,Control,89,,
917058725,36675,50,COMM,Control,66,,
192536935,34690,23,BUSN,Control,67,,
140969839,34887,19,MATH,Control,97,,
704035664,34666,26,COMM,Control,0,,
871536181,35168,18,ENGL,Instructor Incentives,84,,
108424489,33559,20,MATH,Control,70,,
383125590,35178,18,ENGL,Instructor Incentives,68,,
596117055,42787,24,MATH,Control,37,,
614232598,20087,19,COMM,Instructor Incentives,48,,
118985055,34509,24,ENGL,Instructor Incentives,76,,
940760980,42496,19,APHY,Instructor Incentives,52,,
363384623,20085,18,COMM,Control,48,,
771326037,36969,24,NRSG,Control,84,,
836047827,35737,19,HLHS,Control,87,,
220482609,20134,27,MATH,Instructor Incentives,70,,
320140861,52274,39,APHY,Control,52,,
836047827,34625,19,APHY,Control,51,,
384622960,47162,34,BUSN,Control,82,,
629694259,35894,18,ENGL,Control,72,,
701068834,34964,35,MATH,Instructor Incentives,47,,
482046529,44327,19,PSYC,Control,58,,
819985734,42164,19,APHY,Control,60,,
743504998,38591,41,ENGL,Control,60,,
910194251,34509,20,ENGL,Instructor Incentives,72,,
208056331,34606,19,APHY,Control,0,,
836270831,34666,22,COMM,Control,66,,
131390362,35894,25,ENGL,Control,0,,
896233192,35172,20,ENGL,Instructor Incentives,88,,
792592778,49596,27,NRSG,Control,80,,
935516850,35395,19,MATH,Control,0,,
140046691,42029,19,COMM,Control,58,,
494459929,35251,25,NRSG,Instructor Incentives,92,,
821266542,20245,19,PSYC,Instructor Incentives,78,,
930207082,32702,21,ACCT,Control,71,,
316805820,35400,22,MATH,Instructor Incentives,67,,
763910372,20098,18,MATH,Instructor Incentives,67,,
349306889,35104,20,HLHS,Instructor Incentives,87,,
472072155,52274,30,APHY,Control,66,,
255822783,20087,27,COMM,Instructor Incentives,0,,
892971804,20083,20,COMM,Control,54,,
793423911,34499,23,BOAT,Instructor Incentives,51,,
288679126,34636,19,BUSN,Control,83,,
330955728,44049,31,MATH,Control,50,,
833797372,36675,19,COMM,Control,64,,
600677550,45949,48,HLHS,Control,88,,
339988514,44041,21,MATH,Control,77,,
303735703,34717,41,ENGL,Instructor Incentives,88,,
295183120,20234,19,ENGL,Instructor Incentives,96,,
610234207,34636,47,BUSN,Control,72,,
931314309,35745,24,HLHS,Control,92,,
812654658,34599,18,ENGL,Instructor Incentives,64,,
614232598,44237,19,APHY,Control,53,,
740871625,20027,37,COMM,Control,48,,
626440230,34680,19,BUSN,Control,0,,
680169032,20030,19,ENGL,Control,52,,
896087959,34680,21,BUSN,Control,85,,
818126535,33212,28,BUSN,Instructor Incentives,80,,
574222904,40166,18,ENGL,Instructor Incentives,68,,
984791159,44325,43,SOCI,Control,73,,
853247605,32698,42,ACCT,Instructor Incentives,71,,
779096830,35065,19,MATH,Instructor Incentives,77,,
747313268,44265,19,MATH,Control,90,,
949413235,46474,19,BUSN,Instructor Incentives,0,,
390809514,34625,24,APHY,Control,89,,
584145182,35495,23,APHY,Instructor Incentives,49,,
845131922,42787,19,MATH,Control,93,,
351337197,34614,19,APHY,Control,68,,
577688120,53410,20,ENGL,Control,80,,
965871251,35497,23,BIOL,Instructor Incentives,53,,
483027511,20104,39,PSYC,Instructor Incentives,68,,
189059179,34482,19,ENGL,Control,0,,
874753002,35801,20,CRIM,Control,62,,
678441036,35894,56,ENGL,Control,0,,
558251837,20027,20,COMM,Control,58,,
235920521,34617,21,APHY,Control,62,,
195009248,20106,19,PSYC,Instructor Incentives,68,,
192367890,34725,22,ENGL,Control,84,,
605673276,35394,20,MATH,Instructor Incentives,43,,
844454325,34673,20,ENGL,Control,88,,
543657123,44198,25,APHY,Control,62,,
570906403,42865,23,MATH,Instructor Incentives,100,,
611957672,44327,27,PSYC,Control,84,,
512461142,35745,20,HLHS,Control,74,,
264586310,34475,36,ENGL,Control,0,,
523326993,47148,28,BUSN,Instructor Incentives,74,,
493395869,34499,23,BOAT,Instructor Incentives,96,,
468326486,34954,28,MATH,Control,83,,
519269872,33541,21,ENGL,Control,88,,
106548949,35395,23,MATH,Control,0,,
518170784,34609,33,APHY,Control,69,,
880268868,42491,48,APHY,Instructor Incentives,0,,
970035683,35492,32,APHY,Instructor Incentives,61,,
692773196,42045,19,MATH,Instructor Incentives,73,,
882961060,35400,20,MATH,Instructor Incentives,77,,
914675517,35172,18,ENGL,Instructor Incentives,60,,
125194661,42491,19,APHY,Instructor Incentives,54,,
920704487,32134,18,COMM,Instructor Incentives,96,,
854399865,35497,35,BIOL,Instructor Incentives,43,,
251460108,46600,39,BOAT,Control,87,,
188775788,34993,30,MATH,Control,90,,
357824301,20085,22,COMM,Control,74,,
282613214,35168,19,ENGL,Instructor Incentives,80,,
278451122,36683,18,ENGL,Instructor Incentives,92,,
764475656,33374,43,ARTH,Control,0,,
638577758,34110,19,ACCT,Instructor Incentives,0,,
507189439,34690,25,BUSN,Control,87,,
886933384,42158,25,APHY,Control,88,,
234083086,34609,19,APHY,Control,69,,
626353738,44041,19,MATH,Control,60,,
286419497,42166,19,APHY,Instructor Incentives,68,,
833682218,20091,32,ENGL,Control,0,,
674001398,35197,18,PSYC,Instructor Incentives,80,,
892420105,42031,19,COMM,Control,68,,
863642759,42030,21,COMM,Instructor Incentives,72,,
746251523,47162,23,BUSN,Control,68,,
906335956,35081,19,HLHS,Control,95,,
575430841,20134,18,MATH,Instructor Incentives,47,,
514870481,20119,18,BIOL,Control,77,,
186606340,36969,27,NRSG,Control,80,,
905988914,30495,35,APHY,Control,44,,
855175112,34499,24,BOAT,Instructor Incentives,55,,
717389947,27862,19,ENGL,Control,0,,
511563952,34650,37,SCIN,Instructor Incentives,52,,
428641543,38591,20,ENGL,Control,64,,
645820142,35197,19,PSYC,Instructor Incentives,84,,
753026071,39089,17,SOCI,Control,73,,
869672029,20134,32,MATH,Instructor Incentives,90,,
357268208,47145,35,BUSN,Control,66,,
146718273,45074,22,ENGL,Control,64,,
115458816,42153,32,APHY,Control,0,,
999927738,45074,19,ENGL,Control,52,,
593569059,35510,23,ACCT,Control,66,,
188555945,34893,18,MATH,Control,43,,
445760546,45268,23,BUSN,Instructor Incentives,0,,
951920625,47198,42,BUSN,Control,76,,
661235332,47328,18,ACCT,Control,0,,
882961060,34487,20,ENGL,Instructor Incentives,88,,
982976329,20055,19,ENGL,Instructor Incentives,64,,
857077667,20106,18,PSYC,Instructor Incentives,62,,
693408895,42045,19,MATH,Instructor Incentives,67,,
565475323,33582,19,SOCI,Control,71,,
888644961,35104,39,HLHS,Instructor Incentives,97,,
935516850,42784,19,MATH,Control,60,,
770443271,20066,21,MATH,Control,73,,
649666494,46931,21,NRSG,Instructor Incentives,83,,
561997435,35991,21,BUSN,Instructor Incentives,58,,
343051034,42893,27,MATH,Instructor Incentives,77,,
533059591,36675,20,COMM,Control,72,,
685883775,34582,20,HLHS,Instructor Incentives,0,,
645820142,20134,19,MATH,Instructor Incentives,63,,
768347806,46600,54,BOAT,Control,0,,
818343526,44265,26,MATH,Control,50,,
942061060,35897,18,ENGL,Control,76,,
406373858,35172,34,ENGL,Instructor Incentives,84,,
324972792,44206,22,APHY,Control,78,,
797732572,20119,19,BIOL,Control,45,,
596838343,34690,22,BUSN,Control,61,,
824473671,36064,18,ENGL,Instructor Incentives,68,,
611051483,44213,19,APHY,Control,61,,
714377187,34712,19,ENGL,Control,72,,
837922768,34706,20,ENGL,Control,88,,
237950054,42053,34,ENGL,Instructor Incentives,0,,
950021791,20019,20,ARTH,Instructor Incentives,65,,
624533799,37094,21,BUSN,Instructor Incentives,68,,
240347385,45176,25,ACCT,Control,57,,
372420787,34887,16,MATH,Control,0,,
244408365,46455,23,ACCT,Instructor Incentives,0,,
884221250,34664,19,COMM,Control,60,,
786380097,34582,18,HLHS,Instructor Incentives,58,,
737631086,39686,19,MATH,Control,67,,
419862748,35005,20,MATH,Control,0,,
833682218,34610,32,APHY,Control,0,,
400197346,47145,34,BUSN,Control,87,,
155631597,44325,40,SOCI,Control,0,,
980628941,32698,41,ACCT,Instructor Incentives,74,,
302081044,35106,40,HLHS,Instructor Incentives,88,,
140996060,34648,19,SCIN,Instructor Incentives,84,,
513516797,34893,25,MATH,Control,97,,
684781185,34303,19,PSYC,Instructor Incentives,0,,
766266851,20238,20,MATH,Control,0,,
549336694,36669,19,COMM,Control,66,,
921593759,20129,21,BIOL,Control,69,,
171331913,36669,19,COMM,Control,58,,
188555945,20244,18,PSYC,Instructor Incentives,0,,
180276359,33907,24,PSYC,Control,62,,
252477075,35394,19,MATH,Instructor Incentives,0,,
389281477,36055,63,ENGL,Control,40,,
946689074,46457,19,ACCT,Instructor Incentives,36,,
513798486,43007,21,ARTH,Control,49,,
543835275,20083,27,COMM,Control,0,,
531926600,34663,20,COMM,Control,46,,
461232163,46702,20,SOCI,Control,62,,
335385499,36065,20,ENGL,Instructor Incentives,0,,
880587076,34954,20,MATH,Control,57,,
755414868,33212,20,BUSN,Instructor Incentives,85,,
645670848,44099,19,ENGL,Control,92,,
626001600,42060,22,ENGL,Instructor Incentives,0,,
359382492,46897,19,PSYC,Instructor Incentives,94,,
979941962,34648,19,SCIN,Instructor Incentives,61,,
193480037,47148,24,BUSN,Instructor Incentives,0,,
340273063,35675,18,CRIM,Instructor Incentives,64,,
739875618,35801,42,CRIM,Control,68,,
656871156,39600,17,ENGL,Instructor Incentives,64,,
858635949,43509,53,BOAT,Control,76,,
469615335,34614,29,APHY,Control,71,,
612877474,34482,24,ENGL,Control,64,,
681658987,42496,19,APHY,Instructor Incentives,69,,
961884552,35767,26,SDEV,Control,91,,
842821998,23096,21,SDEV,Control,0,,
850381206,44032,21,COMM,Control,48,,
432182444,33907,19,PSYC,Control,88,,
706951062,46600,21,BOAT,Control,0,,
188405857,34506,20,ENGL,Control,96,,
907932883,46931,28,NRSG,Instructor Incentives,96,,
792519765,46931,29,NRSG,Instructor Incentives,84,,
488271458,35160,23,ENGL,Instructor Incentives,88,,
340273063,46710,18,SOCI,Control,69,,
798989634,34303,26,PSYC,Instructor Incentives,88,,
461086154,44704,26,ENGL,Control,0,,
349306889,30495,20,APHY,Control,68,,
686923566,35161,18,ENGL,Control,64,,
772579178,36678,21,COMM,Control,66,,
748753957,34712,25,ENGL,Control,0,,
213103786,45176,19,ACCT,Control,0,,
100591922,35897,20,ENGL,Control,0,,
775678614,34606,21,APHY,Control,62,,
288728922,44237,20,APHY,Control,72,,
241147253,34668,18,COMM,Instructor Incentives,0,,
467680960,34680,36,BUSN,Control,81,,
781295537,35169,18,ENGL,Instructor Incentives,28,,
640840775,32698,49,ACCT,Instructor Incentives,76,,
535062552,35395,31,MATH,Control,73,,
113992491,34110,20,ACCT,Instructor Incentives,0,,
229517985,46702,26,SOCI,Control,87,,
315487932,35545,21,ACCT,Instructor Incentives,71,,
793062300,34693,19,ENGL,Instructor Incentives,0,,
237709038,44325,20,SOCI,Control,56,,
153788810,34506,43,ENGL,Control,100,,
419518687,33559,20,MATH,Control,73,,
615297090,35510,30,ACCT,Control,79,,
596037121,35251,49,NRSG,Instructor Incentives,86,,
139278671,34717,19,ENGL,Instructor Incentives,92,,
588072241,33206,24,BUSN,Instructor Incentives,77,,
196472375,20119,19,BIOL,Control,95,,
980767412,44012,23,COMM,Control,62,,
104879531,35495,42,APHY,Instructor Incentives,60,,
373355860,44323,20,PSYC,Instructor Incentives,0,,
130906221,42784,19,MATH,Control,70,,
415572695,42060,33,ENGL,Instructor Incentives,0,,
849583876,40167,17,ENGL,Instructor Incentives,88,,
167885552,40037,18,APHY,Instructor Incentives,39,,
209481723,20086,19,COMM,Instructor Incentives,100,,
741414201,34043,47,ACCT,Instructor Incentives,0,,
425111519,34673,19,ENGL,Control,72,,
860797022,39600,18,ENGL,Instructor Incentives,68,,
338310617,34693,18,ENGL,Instructor Incentives,0,,
258086440,34043,26,ACCT,Instructor Incentives,26,,
958872813,35104,19,HLHS,Instructor Incentives,40,,
743216699,35081,28,HLHS,Control,91,,
617729157,47145,47,BUSN,Control,78,,
473864110,34523,34,ENGL,Instructor Incentives,64,,
888383204,44323,21,PSYC,Instructor Incentives,56,,
247011769,20085,18,COMM,Control,0,,
218145799,35395,20,MATH,Control,0,,
483822326,35800,21,CRIM,Instructor Incentives,68,,
370392554,34663,19,COMM,Control,60,,
621402878,36684,21,ENGL,Instructor Incentives,88,,
883591187,27936,40,MATH,Control,77,,
228707384,35675,22,CRIM,Instructor Incentives,88,,
633201118,34506,22,ENGL,Control,68,,
664842139,35065,20,MATH,Instructor Incentives,83,,
188576833,34627,39,APHY,Control,73,,
860953062,20030,35,ENGL,Control,64,,
986791216,44243,20,ENGL,Control,0,,
554329716,33905,20,PSYC,Control,50,,
626884540,30559,47,BIOL,Control,48,,
423612495,35737,49,HLHS,Control,95,,
577166352,33914,18,SOCI,Control,0,,
669150212,20234,18,ENGL,Instructor Incentives,84,,
634224256,45063,41,COMM,Instructor Incentives,68,,
418594907,46256,43,HLHS,Instructor Incentives,0,,
621077611,42068,34,ENGL,Control,80,,
247011769,35003,18,MATH,Instructor Incentives,0,,
690628302,35106,26,HLHS,Instructor Incentives,76,,
416993329,33209,24,BUSN,Instructor Incentives,73,,
808460850,33374,22,ARTH,Control,77,,
