cert,year,name,BCC,SB,hhi,boone,csent,nfci,finregunc,leverage
3514,2016,Bank of the West,0.267764606,0.289795674,458.45,-0.0978,91.8,-0.293359906,81.220246,10.65570531
29950,2016,"Santander Bank, N.A.",0.19777855,0.380051392,458.45,-0.0978,91.8,-0.293359906,81.220246,12.34106625
32188,2016,USAA Federal Savings Bank,0.569650658,0.647760804,458.45,-0.0978,91.8,-0.293359906,81.220246,8.931636374
59017,2016,First Republic Bank,0.279080148,0.264389442,458.45,-0.0978,91.8,-0.293359906,81.220246,9.369114266
983,2016,Comerica Bank,0.416454785,0.504326991,458.45,-0.0978,91.8,-0.293359906,81.220246,9.647672789
27314,2016,Synchrony Bank,1,1,458.45,-0.0978,91.8,-0.293359906,81.220246,13.22794263
2270,2016,"ZB, National Association",0.566525539,0.410616411,458.45,-0.0978,91.8,-0.293359906,81.220246,10.99116638
623,2016,Deutsche Bank Trust Company Americas,0.581231444,0.334420853,458.45,-0.0978,91.8,-0.293359906,81.220246,17.60059149
34221,2016,"Morgan Stanley Private Bank, National Association",0.525554908,0.124534617,458.45,-0.0978,91.8,-0.293359906,81.220246,10.64388962
17281,2016,City National Bank,0.387937841,0.414279967,458.45,-0.0978,91.8,-0.293359906,81.220246,6.858877845
16022,2016,New York Community Bank,0.488887253,0.163961034,458.45,-0.0978,91.8,-0.293359906,81.220246,8.452387713
24735,2016,Silicon Valley Bank,1,1,458.45,-0.0978,91.8,-0.293359906,81.220246,7.670542943
57053,2016,Signature Bank,0.597953009,0.060856195,458.45,-0.0978,91.8,-0.293359906,81.220246,9.60574454
27471,2016,American Express Centurion Bank,0.902419337,0.781629379,458.45,-0.0978,91.8,-0.293359906,81.220246,16.19931969
11063,2016,First-Citizens Bank & Trust Company,0.407476666,0.456453079,458.45,-0.0978,91.8,-0.293359906,81.220246,8.937531227
57203,2016,Barclays Bank Delaware,0.442251461,0.351037094,458.45,-0.0978,91.8,-0.293359906,81.220246,10.83861759
4214,2016,"BOKF, National Association",0.279808758,0.308902464,458.45,-0.0978,91.8,-0.293359906,81.220246,8.114557923
5510,2016,Frost  Bank,0.825255618,0.825528269,458.45,-0.0978,91.8,-0.293359906,81.220246,7.849540985
873,2016,Synovus Bank,0.285050477,0.216138005,458.45,-0.0978,91.8,-0.293359906,81.220246,10.6846416
34968,2016,Banco Popular de Puerto Rico,0.241731043,0.147730327,458.45,-0.0978,91.8,-0.293359906,81.220246,11.53549253
5296,2016,"Associated Bank, National Association",0.24690255,0.285677667,458.45,-0.0978,91.8,-0.293359906,81.220246,8.241459005
4977,2016,"First Tennessee Bank, National Association",0.301250758,0.317841931,458.45,-0.0978,91.8,-0.293359906,81.220246,9.160474653
34775,2016,EverBank,0.292770511,0.178286937,458.45,-0.0978,91.8,-0.293359906,81.220246,8.032018335
58979,2016,"BankUnited, National Association",0.316111639,0.110783937,458.45,-0.0978,91.8,-0.293359906,81.220246,9.304250817
18221,2016,"Webster Bank, National Association",0.262702489,0.22840871,458.45,-0.0978,91.8,-0.293359906,81.220246,7.704245178
24998,2016,Commerce Bank,0.447667001,0.471777776,458.45,-0.0978,91.8,-0.293359906,81.220246,8.592567366
17266,2016,Umpqua Bank,0.270414779,0.305275623,458.45,-0.0978,91.8,-0.293359906,81.220246,10.46623564
7946,2016,"BNY Mellon, National Association",0.529322078,0.243948335,458.45,-0.0978,91.8,-0.293359906,81.220246,7.47668814
12441,2016,Whitney Bank,0.249508364,0.255177062,458.45,-0.0978,91.8,-0.293359906,81.220246,8.832130475
9396,2016,Valley National Bank,0.294234551,0.150722042,458.45,-0.0978,91.8,-0.293359906,81.220246,8.251815574
16835,2016,Prosperity Bank,0.401365485,0.242165197,458.45,-0.0978,91.8,-0.293359906,81.220246,8.598271246
24045,2016,Pacific Western Bank,0.416237865,0.201820251,458.45,-0.0978,91.8,-0.293359906,81.220246,11.40365799
34383,2016,"Texas Capital Bank, National Association",0.320677377,0.109663377,458.45,-0.0978,91.8,-0.293359906,81.220246,8.423120074
7888,2016,First National Bank of Pennsylvania,0.26553354,0.213687299,458.45,-0.0978,91.8,-0.293359906,81.220246,7.920083342
8273,2016,"UMB Bank, National Association",0.337244337,0.395158163,458.45,-0.0978,91.8,-0.293359906,81.220246,8.244039988
33306,2016,The PrivateBank and Trust Company,0.341923195,0.243236666,458.45,-0.0978,91.8,-0.293359906,81.220246,10.58823324
17985,2016,First Hawaiian Bank,0.350503358,0.36715552,458.45,-0.0978,91.8,-0.293359906,81.220246,8.192368575
5452,2016,First National Bank of Omaha,0.332779192,0.372970792,458.45,-0.0978,91.8,-0.293359906,81.220246,10.03714903
58177,2016,Sallie Mae Bank,0.568883509,0.027908703,458.45,-0.0978,91.8,-0.293359906,81.220246,11.08230693
33893,2016,"Raymond James Bank, National Association",0.650894565,0.09968599,458.45,-0.0978,91.8,-0.293359906,81.220246,9.676622573
18714,2016,FirstBank,0.335160771,0.369436849,458.45,-0.0978,91.8,-0.293359906,81.220246,7.807970739
8728,2016,Arvest Bank,0.395829432,0.373378075,458.45,-0.0978,91.8,-0.293359906,81.220246,7.855571984
18053,2016,Bank of Hawaii,0.279664615,0.254383656,458.45,-0.0978,91.8,-0.293359906,81.220246,6.862555338
3832,2016,Old National Bank,0.235553022,0.261602052,458.45,-0.0978,91.8,-0.293359906,81.220246,8.553565637
11813,2016,BancorpSouth Bank,0.294751716,0.351175387,458.45,-0.0978,91.8,-0.293359906,81.220246,9.168544183
18503,2016,Cathay Bank,0.361033096,0.105612022,458.45,-0.0978,91.8,-0.293359906,81.220246,11.15970578
32541,2016,"Flagstar Bank, FSB",0.376049305,0.230931819,458.45,-0.0978,91.8,-0.293359906,81.220246,10.51922152
4988,2016,Trustmark National Bank,0.234824422,0.322515764,458.45,-0.0978,91.8,-0.293359906,81.220246,9.765662314
4063,2016,MidFirst Bank,0.308250548,0.291660393,458.45,-0.0978,91.8,-0.293359906,81.220246,10.49467319
30012,2016,Third Federal Savings and Loan Association of Cleveland,0.35938917,0.092934897,458.45,-0.0978,91.8,-0.293359906,81.220246,11.08159455
16068,2016,Apple Bank for Savings,0.325249345,0.137237508,458.45,-0.0978,91.8,-0.293359906,81.220246,6.460947554
35583,2016,Pinnacle Bank,0.321434455,0.267499512,458.45,-0.0978,91.8,-0.293359906,81.220246,9.212687902
7551,2016,"Fulton Bank, National Association",0.259055657,0.234814092,458.45,-0.0978,91.8,-0.293359906,81.220246,10.09828999
35141,2016,BMW Bank of North America,0.759121855,0.546680894,458.45,-0.0978,91.8,-0.293359906,81.220246,16.35969726
32773,2016,Eastern Bank,0.406263691,0.493111439,458.45,-0.0978,91.8,-0.293359906,81.220246,9.801083954
19629,2016,International Bank of Commerce,0.284281753,0.25773619,458.45,-0.0978,91.8,-0.293359906,81.220246,12.50477179
803,2016,"Wesbanco Bank, Inc.",0.283268291,0.210699905,458.45,-0.0978,91.8,-0.293359906,81.220246,9.017894979
28178,2016,Northwest Bank,0.221611233,0.160121239,458.45,-0.0978,91.8,-0.293359906,81.220246,9.584715691
17491,2016,PlainsCapital Bank,0.683775989,0.400125163,458.45,-0.0978,91.8,-0.293359906,81.220246,12.3507251
33826,2016,Columbia State Bank,0.333661753,0.424499364,458.45,-0.0978,91.8,-0.293359906,81.220246,9.427452222
12010,2016,Provident Bank,0.282631894,0.1933471,458.45,-0.0978,91.8,-0.293359906,81.220246,8.424879703
19977,2016,Israel Discount Bank of New York,0.340891689,0.270174596,458.45,-0.0978,91.8,-0.293359906,81.220246,9.463249513
27981,2016,Capitol Federal Savings Bank,0.5128222,0.204925247,458.45,-0.0978,91.8,-0.293359906,81.220246,11.00223793
1105,2016,First Interstate Bank,0.295719088,0.35672115,458.45,-0.0978,91.8,-0.293359906,81.220246,8.694756154
7230,2016,"NBT Bank, National Association",0.283812369,0.23943377,458.45,-0.0978,91.8,-0.293359906,81.220246,8.59034245
12437,2016,Renasant Bank,0.255117673,0.289812261,458.45,-0.0978,91.8,-0.293359906,81.220246,10.1973755
34967,2016,Banco Popular North America,0.256424701,0.088270326,458.45,-0.0978,91.8,-0.293359906,81.220246,13.04752876
6989,2016,"Community Bank, National Association",0.304436784,0.357987633,458.45,-0.0978,91.8,-0.293359906,81.220246,8.302073516
22953,2016,"Mercantil Commercebank, National Association",0.230486082,0.178120752,458.45,-0.0978,91.8,-0.293359906,81.220246,9.160189751
6600,2016,First Financial Bank,0.305706743,0.214672092,458.45,-0.0978,91.8,-0.293359906,81.220246,9.129784904
20234,2016,City National Bank of Florida,0.389160578,0.155537671,458.45,-0.0978,91.8,-0.293359906,81.220246,11.63420568
21716,2016,Citizens Business Bank,0.430864444,0.224077381,458.45,-0.0978,91.8,-0.293359906,81.220246,11.36312199
35095,2016,Towne Bank,0.301743166,0.21562166,458.45,-0.0978,91.8,-0.293359906,81.220246,10.43873572
9712,2016,Rockland Trust Company,0.28168698,0.289370296,458.45,-0.0978,91.8,-0.293359906,81.220246,9.755201907
32245,2016,"Dollar Bank, Federal Savings Bank",0.25648576,0.1375548,458.45,-0.0978,91.8,-0.293359906,81.220246,11.66950088
26876,2016,Safra National Bank of New York,0.385310307,0.249100698,458.45,-0.0978,91.8,-0.293359906,81.220246,7.2072581
6653,2016,The Park National Bank,0.285089139,0.236765615,458.45,-0.0978,91.8,-0.293359906,81.220246,7.337715747
4365,2016,First Merchants Bank,0.297500111,0.203651434,458.45,-0.0978,91.8,-0.293359906,81.220246,10.7840997
27476,2016,BancFirst,0.299022404,0.29583438,458.45,-0.0978,91.8,-0.293359906,81.220246,8.887750899
11124,2016,S&T Bank,0.328046825,0.240290642,458.45,-0.0978,91.8,-0.293359906,81.220246,8.388895819
1225,2016,Farmers and Merchants Bank of Long Beach,0.379966442,0.131374245,458.45,-0.0978,91.8,-0.293359906,81.220246,13.61505818
17838,2016,"Wilmington Savings Fund Society, FSB",0.287612577,0.244814123,458.45,-0.0978,91.8,-0.293359906,81.220246,9.663123908
7468,2016,First Commonwealth Bank,0.328583983,0.230560538,458.45,-0.0978,91.8,-0.293359906,81.220246,8.786149837
32526,2016,"American Savings Bank, FSB",0.316689438,0.245876412,458.45,-0.0978,91.8,-0.293359906,81.220246,8.589399523
1281,2016,Washington Trust Bank,0.392336082,0.312273702,458.45,-0.0978,91.8,-0.293359906,81.220246,9.434162967
9087,2016,1st Source Bank,0.313443369,0.244591654,458.45,-0.0978,91.8,-0.293359906,81.220246,11.22169672
28834,2016,Columbia Bank,0.374233201,0.141905617,458.45,-0.0978,91.8,-0.293359906,81.220246,10.61827946
628,2017,"JPMorgan Chase Bank, National Association",1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,8.71324664
3510,2017,"Bank of America, National Association",1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,9.00328312
3511,2017,"Wells Fargo Bank, National Association",1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,8.387808807
7213,2017,"Citibank, National Association",1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,9.02644187
6548,2017,U.S. Bank National Association,0.866698233,0.856924382,450.74,-0.067,96.8,-0.587748957,53.89732088,8.573480237
6384,2017,"PNC Bank, National Association",0.675443181,0.715528871,450.74,-0.067,96.8,-0.587748957,53.89732088,8.154494405
4297,2017,"Capital One, National Association",0.657354148,0.692166766,450.74,-0.067,96.8,-0.587748957,53.89732088,8.562197927
18409,2017,"TD Bank, National Association",0.548905816,0.533082879,450.74,-0.067,96.8,-0.587748957,53.89732088,9.018219882
9846,2017,Branch Banking and Trust Company,0.69605921,0.717739536,450.74,-0.067,96.8,-0.587748957,53.89732088,9.370880998
57890,2017,"HSBC Bank USA, National Association",0.392000035,0.553860425,450.74,-0.067,96.8,-0.587748957,53.89732088,11.67848395
33124,2017,Goldman Sachs Bank USA,1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,15.0098909
6672,2017,Fifth Third Bank,0.729603398,0.761046245,450.74,-0.067,96.8,-0.587748957,53.89732088,10.31959448
57803,2017,Ally Bank,0.748152944,0.823904793,450.74,-0.067,96.8,-0.587748957,53.89732088,12.87248251
17534,2017,KeyBank National Association,0.51819896,0.63583433,450.74,-0.067,96.8,-0.587748957,53.89732088,9.90715144
32992,2017,"Morgan Stanley Bank, National Association",1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,11.83332425
12368,2017,Regions Bank,0.681715066,0.694560449,450.74,-0.067,96.8,-0.587748957,53.89732088,10.53802996
57957,2017,"Citizens Bank, National Association",0.377218603,0.516830755,450.74,-0.067,96.8,-0.587748957,53.89732088,10.33748478
33954,2017,"Capital One Bank (USA), National Association",0.940667976,0.908491625,450.74,-0.067,96.8,-0.587748957,53.89732088,12.73781583
22826,2017,"MUFG Union Bank, National Association",0.454730896,0.523701042,450.74,-0.067,96.8,-0.587748957,53.89732088,11.78283577
588,2017,Manufacturers and Traders Trust Company,0.600427776,0.63597851,450.74,-0.067,96.8,-0.587748957,53.89732088,8.677539608
16571,2017,BMO Harris Bank National Association,0.367687761,0.460173543,450.74,-0.067,96.8,-0.587748957,53.89732088,11.4520494
6560,2017,The Huntington National Bank,0.477593105,0.519852508,450.74,-0.067,96.8,-0.587748957,53.89732088,9.703331565
5649,2017,Discover Bank,0.951135827,0.884144713,450.74,-0.067,96.8,-0.587748957,53.89732088,10.770187
3514,2017,Bank of the West,0.311005186,0.309647599,450.74,-0.067,96.8,-0.587748957,53.89732088,9.813027507
59017,2017,First Republic Bank,0.348010126,0.302868736,450.74,-0.067,96.8,-0.587748957,53.89732088,8.853377611
32188,2017,USAA Federal Savings Bank,1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,9.223909135
27314,2017,Synchrony Bank,1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,12.91766234
29950,2017,"Santander Bank, N.A.",0.27432506,0.367206349,450.74,-0.067,96.8,-0.587748957,53.89732088,13.85599348
983,2017,Comerica Bank,0.760021213,0.795515904,450.74,-0.067,96.8,-0.587748957,53.89732088,10.00338854
2270,2017,"ZB, National Association",0.632945342,0.504557638,450.74,-0.067,96.8,-0.587748957,53.89732088,10.42849578
34221,2017,"Morgan Stanley Private Bank, National Association",0.582825354,0.170513423,450.74,-0.067,96.8,-0.587748957,53.89732088,9.65646898
27471,2017,American Express Centurion Bank,1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,10.19294829
24735,2017,Silicon Valley Bank,1,1,450.74,-0.067,96.8,-0.587748957,53.89732088,7.561952812
17281,2017,City National Bank,0.580272471,0.621786816,450.74,-0.067,96.8,-0.587748957,53.89732088,7.340596353
16022,2017,New York Community Bank,0.420383841,0.247772881,450.74,-0.067,96.8,-0.587748957,53.89732088,10.06062513
623,2017,Deutsche Bank Trust Company Americas,0.583832227,0.581676315,450.74,-0.067,96.8,-0.587748957,53.89732088,22.03580238
57053,2017,Signature Bank,0.501868899,0.052105646,450.74,-0.067,96.8,-0.587748957,53.89732088,9.71812272
4977,2017,"First Tennessee Bank, National Association",0.286232151,0.387436468,450.74,-0.067,96.8,-0.587748957,53.89732088,10.69662109
34968,2017,Banco Popular de Puerto Rico,0.420385608,0.344989077,450.74,-0.067,96.8,-0.587748957,53.89732088,10.67128236
11063,2017,First-Citizens Bank & Trust Company,0.651951842,0.747413267,450.74,-0.067,96.8,-0.587748957,53.89732088,9.224975809
57203,2017,Barclays Bank Delaware,0.405301592,0.397138888,450.74,-0.067,96.8,-0.587748957,53.89732088,11.79690548
34775,2017,"TIAA, FSB",0.222164695,0.244546025,450.74,-0.067,96.8,-0.587748957,53.89732088,8.430277972
4214,2017,"BOKF, National Association",0.321063584,0.432293167,450.74,-0.067,96.8,-0.587748957,53.89732088,8.730397924
5510,2017,Frost  Bank,0.625422117,0.672466309,450.74,-0.067,96.8,-0.587748957,53.89732088,8.297811764
7888,2017,First National Bank of Pennsylvania,0.285384882,0.284376859,450.74,-0.067,96.8,-0.587748957,53.89732088,8.142135814
873,2017,Synovus Bank,0.407165453,0.375913613,450.74,-0.067,96.8,-0.587748957,53.89732088,10.1170662
5296,2017,"Associated Bank, National Association",0.255243447,0.322619126,450.74,-0.067,96.8,-0.587748957,53.89732088,8.129097302
58979,2017,"BankUnited, National Association",0.302865084,0.167950511,450.74,-0.067,96.8,-0.587748957,53.89732088,10.47286753
12441,2017,Whitney Bank,0.305205276,0.317192166,450.74,-0.067,96.8,-0.587748957,53.89732088,8.723058518
18221,2017,"Webster Bank, National Association",0.292501448,0.311428316,450.74,-0.067,96.8,-0.587748957,53.89732088,8.143832109
33306,2017,CIBC Bank USA,0.361884047,0.22007886,450.74,-0.067,96.8,-0.587748957,53.89732088,10.69594023
17266,2017,Umpqua Bank,0.411820046,0.386398297,450.74,-0.067,96.8,-0.587748957,53.89732088,10.58930229
34383,2017,"Texas Capital Bank, National Association",0.350576523,0.107819331,450.74,-0.067,96.8,-0.587748957,53.89732088,8.586935549
24045,2017,Pacific Western Bank,0.597320194,0.257502786,450.74,-0.067,96.8,-0.587748957,53.89732088,11.74894873
24998,2017,Commerce Bank,0.476536639,0.606841883,450.74,-0.067,96.8,-0.587748957,53.89732088,9.199104786
9396,2017,Valley National Bank,0.285343613,0.163097696,450.74,-0.067,96.8,-0.587748957,53.89732088,8.468006261
7946,2017,"BNY Mellon, National Association",0.5109143,0.270106822,450.74,-0.067,96.8,-0.587748957,53.89732088,8.685269029
16835,2017,Prosperity Bank,0.437033263,0.2436313,450.74,-0.067,96.8,-0.587748957,53.89732088,9.248347949
35583,2017,Pinnacle Bank,0.346881017,0.252118968,450.74,-0.067,96.8,-0.587748957,53.89732088,9.727343962
33893,2017,"Raymond James Bank, National Association",0.655022429,0.056899175,450.74,-0.067,96.8,-0.587748957,53.89732088,8.561771123
58177,2017,Sallie Mae Bank,0.539477018,0.032888758,450.74,-0.067,96.8,-0.587748957,53.89732088,11.00493922
8273,2017,"UMB Bank, National Association",0.305539185,0.424083393,450.74,-0.067,96.8,-0.587748957,53.89732088,8.570869356
17985,2017,First Hawaiian Bank,0.400197053,0.397146377,450.74,-0.067,96.8,-0.587748957,53.89732088,8.471092632
5452,2017,First National Bank of Omaha,0.47849821,0.455203259,450.74,-0.067,96.8,-0.587748957,53.89732088,9.70156379
18714,2017,FirstBank,0.693777312,0.369293828,450.74,-0.067,96.8,-0.587748957,53.89732088,8.227486318
3832,2017,Old National Bank,0.285540832,0.304000545,450.74,-0.067,96.8,-0.587748957,53.89732088,8.933324646
18053,2017,Bank of Hawaii,0.324211829,0.324726244,450.74,-0.067,96.8,-0.587748957,53.89732088,6.920773905
32541,2017,"Flagstar Bank, FSB",0.233700678,0.303088488,450.74,-0.067,96.8,-0.587748957,53.89732088,9.039711507
8728,2017,Arvest Bank,0.385467194,0.523335455,450.74,-0.067,96.8,-0.587748957,53.89732088,8.508226421
18503,2017,Cathay Bank,0.420721597,0.098917491,450.74,-0.067,96.8,-0.587748957,53.89732088,11.85566055
11813,2017,BancorpSouth Bank,0.321322698,0.432538141,450.74,-0.067,96.8,-0.587748957,53.89732088,10.12466516
4063,2017,MidFirst Bank,0.278074674,0.239779502,450.74,-0.067,96.8,-0.587748957,53.89732088,9.059258529
30012,2017,Third Federal Savings and Loan Association of Cleveland,0.440719416,0.054930475,450.74,-0.067,96.8,-0.587748957,53.89732088,10.54765798
4988,2017,Trustmark National Bank,0.292914186,0.331325779,450.74,-0.067,96.8,-0.587748957,53.89732088,9.544833504
16068,2017,Apple Bank for Savings,0.390442326,0.052889182,450.74,-0.067,96.8,-0.587748957,53.89732088,7.028336514
33826,2017,Columbia State Bank,0.750565537,0.438443953,450.74,-0.067,96.8,-0.587748957,53.89732088,10.81864604
1105,2017,First Interstate Bank,0.394531038,0.330222095,450.74,-0.067,96.8,-0.587748957,53.89732088,8.48043212
7551,2017,"Fulton Bank, National Association",0.272725092,0.266968127,450.74,-0.067,96.8,-0.587748957,53.89732088,9.975461115
32773,2017,Eastern Bank,0.612228339,0.539071025,450.74,-0.067,96.8,-0.587748957,53.89732088,9.788602299
6989,2017,"Community Bank, National Association",0.553308262,0.317368891,450.74,-0.067,96.8,-0.587748957,53.89732088,8.704609796
20234,2017,City National Bank of Florida,0.46181013,0.153773851,450.74,-0.067,96.8,-0.587748957,53.89732088,10.1165353
35141,2017,BMW Bank of North America,0.874630585,0.447275309,450.74,-0.067,96.8,-0.587748957,53.89732088,14.82768116
12010,2017,Provident Bank,0.380710256,0.164223992,450.74,-0.067,96.8,-0.587748957,53.89732088,9.06647437
12437,2017,Renasant Bank,0.345385465,0.301753216,450.74,-0.067,96.8,-0.587748957,53.89732088,10.41645957
803,2017,"WesBanco Bank, Inc.",0.355848649,0.214362981,450.74,-0.067,96.8,-0.587748957,53.89732088,9.323976619
17491,2017,PlainsCapital Bank,0.497822002,0.44105882,450.74,-0.067,96.8,-0.587748957,53.89732088,12.32418315
28178,2017,Northwest Bank,0.377261712,0.268752481,450.74,-0.067,96.8,-0.587748957,53.89732088,10.39772326
4365,2017,First Merchants Bank,0.376684759,0.194689848,450.74,-0.067,96.8,-0.587748957,53.89732088,10.82622816
19977,2017,Israel Discount Bank of New York,0.418024009,0.190496999,450.74,-0.067,96.8,-0.587748957,53.89732088,9.871413433
34967,2017,Banco Popular North America,0.369821546,0.068367058,450.74,-0.067,96.8,-0.587748957,53.89732088,11.68974053
7230,2017,"NBT Bank, National Association",0.357396167,0.250415336,450.74,-0.067,96.8,-0.587748957,53.89732088,8.590952553
27981,2017,Capitol Federal Savings Bank,0.730054538,0.107469834,450.74,-0.067,96.8,-0.587748957,53.89732088,10.93536555
6600,2017,First Financial Bank,0.322412079,0.18755935,450.74,-0.067,96.8,-0.587748957,53.89732088,9.287620003
19629,2017,International Bank of Commerce,0.34416341,0.290357568,450.74,-0.067,96.8,-0.587748957,53.89732088,13.43681967
35095,2017,Towne Bank,0.203525212,0.336422281,450.74,-0.067,96.8,-0.587748957,53.89732088,10.16858002
22953,2017,"Mercantil Bank, National Association",0.339040308,0.175796497,450.74,-0.067,96.8,-0.587748957,53.89732088,9.685720722
32245,2017,"Dollar Bank, Federal Savings Bank",0.36111221,0.113920048,450.74,-0.067,96.8,-0.587748957,53.89732088,11.59200281
21716,2017,Citizens Business Bank,0.760330287,0.192843676,450.74,-0.067,96.8,-0.587748957,53.89732088,11.76840062
26876,2017,Safra National Bank of New York,0.499493882,0.320773462,450.74,-0.067,96.8,-0.587748957,53.89732088,7.935924913
9712,2017,Rockland Trust Company,0.426275275,0.246792656,450.74,-0.067,96.8,-0.587748957,53.89732088,9.967425915
6653,2017,The Park National Bank,0.385625176,0.203756316,450.74,-0.067,96.8,-0.587748957,53.89732088,7.357911951
7468,2017,First Commonwealth Bank,0.372850347,0.223165273,450.74,-0.067,96.8,-0.587748957,53.89732088,9.301985101
27476,2017,BancFirst,0.388725807,0.276879671,450.74,-0.067,96.8,-0.587748957,53.89732088,9.306138506
11124,2017,S&T Bank,0.467620255,0.183123497,450.74,-0.067,96.8,-0.587748957,53.89732088,8.524299186
1225,2017,Farmers and Merchants Bank of Long Beach,0.458777815,0.102323923,450.74,-0.067,96.8,-0.587748957,53.89732088,13.45198929
17838,2017,"Wilmington Savings Fund Society, FSB",0.329954921,0.262480282,450.74,-0.067,96.8,-0.587748957,53.89732088,9.729197645
32526,2017,"American Savings Bank, FSB",0.448876845,0.20502666,450.74,-0.067,96.8,-0.587748957,53.89732088,8.584766405
1281,2017,Washington Trust Bank,0.747494369,0.36538522,450.74,-0.067,96.8,-0.587748957,53.89732088,9.102528781
9087,2017,1st Source Bank,0.414333488,0.259559318,450.74,-0.067,96.8,-0.587748957,53.89732088,10.97880229
28834,2017,Columbia Bank,0.602555439,0.080419107,450.74,-0.067,96.8,-0.587748957,53.89732088,10.43537322
628,2018,"JPMorgan Chase Bank, National Association",1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.553400573
3510,2018,"Bank of America, National Association",1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.715268123
3511,2018,"Wells Fargo Bank, National Association",1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.636470937
7213,2018,"Citibank, National Association",1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.38003753
6548,2018,U.S. Bank National Association,0.876124358,0.863233464,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.624871201
6384,2018,"PNC Bank, National Association",0.697453753,0.731537827,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.338725325
4297,2018,"Capital One, National Association",0.658671506,0.680928773,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.075640445
18409,2018,"TD Bank, National Association",0.597134261,0.559798669,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.167904431
9846,2018,Branch Banking and Trust Company,0.807450435,0.809977703,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.343550081
33124,2018,Goldman Sachs Bank USA,1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,14.56316342
57890,2018,"HSBC Bank USA, National Association",0.413609552,0.556702248,436.96,-0.0761,98.4,-0.389044126,78.86637578,13.05726083
57803,2018,Ally Bank,0.718765035,0.769435736,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.68829466
32992,2018,"Morgan Stanley Bank, National Association",1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.4570718
6672,2018,Fifth Third Bank,0.773923648,0.779951209,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.27348093
17534,2018,KeyBank National Association,0.709782891,0.713604603,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.926613953
22826,2018,"MUFG Union Bank, National Association",0.575290881,0.590631931,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.61365642
57957,2018,"Citizens Bank, National Association",0.540795405,0.515673612,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.856790055
12368,2018,Regions Bank,0.805710132,0.797371947,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.11849591
16571,2018,BMO Harris Bank National Association,0.504155633,0.478909664,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.86520308
33954,2018,"Capital One Bank (USA), National Association",0.865392416,0.781684523,436.96,-0.0761,98.4,-0.389044126,78.86637578,14.01786172
588,2018,Manufacturers and Traders Trust Company,0.827903855,0.789502094,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.422427799
27471,2018,American Express National  Bank,1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.901516289
6560,2018,The Huntington National Bank,0.643071503,0.62676113,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.227290038
5649,2018,Discover Bank,0.952384296,0.853251559,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.16069485
59017,2018,First Republic Bank,0.491928532,0.387298849,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.675224362
27314,2018,Synchrony Bank,1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,12.41002813
3514,2018,Bank of the West,0.439487759,0.353270899,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.20518506
32188,2018,USAA Federal Savings Bank,1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.961170889
29950,2018,"Santander Bank, N.A.",0.456240307,0.391413662,436.96,-0.0761,98.4,-0.389044126,78.86637578,14.0774092
34221,2018,"Morgan Stanley Private Bank, National Association",0.554207016,0.277291756,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.98235057
983,2018,Comerica Bank,0.780327586,0.785696861,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.19530369
2270,2018,"Zions Bancorporation, N.A.",0.612137288,0.53886165,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.26747658
24735,2018,Silicon Valley Bank,1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.103595549
16022,2018,New York Community Bank,0.399337342,0.177532638,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.582148314
